ISIN,Mnemonic,SecurityDesc,SecurityType,Currency,SecurityID,Date,Time,StartPrice,MaxPrice,MinPrice,EndPrice,TradedVolume,NumberOfTrades
"CA98462Y1007","RNY","YAMANA GOLD INC.","Common stock","EUR",2504201,2017-07-18,14:00,2.14,2.144,2.14,2.144,20835,11
"DE0005933931","EXS1","ISHS CORE DAX UCITS ETF","ETF","EUR",2504265,2017-07-18,14:00,108.1,108.11,108.1,108.11,2818,2
"LU0411075020","DBPD","DB X-TR.SHORTDAX X2 DA.1C","ETF","EUR",2504272,2017-07-18,14:00,4.001,4.001,4.001,4.001,400,1
"DE000A0CAYB2","WIN","DIEBOLD NIXDORF  INH.O.N.","Common stock","EUR",2504286,2017-07-18,14:00,71.24,71.24,71.24,71.24,51,1
"DE000A0DJ6J9","S92","SMA SOLAR TECHNOL.AG","Common stock","EUR",2504287,2017-07-18,14:00,31.405,31.405,31.405,31.405,43,1
"DE000A0HN5C6","DWNI","DEUTSCHE WOHNEN AG INH","Common stock","EUR",2504314,2017-07-18,14:00,33.285,33.285,33.28,33.28,1127,7
"DE000A0H08R2","EXV2","ISH.S.EU.600 TEL.U.ETF A.","ETF","EUR",2504334,2017-07-18,14:00,26.28,26.28,26.28,26.28,412,1
"DE000A0JBPG2","PNE3","PNE WIND AG NA O.N.","Common stock","EUR",2504337,2017-07-18,14:00,2.673,2.686,2.673,2.685,4651,7
"DE000A0JK2A8","AR4","AURELIUS EQ.OPP.   O.N.","Common stock","EUR",2504340,2017-07-18,14:00,48.085,48.175,48.085,48.175,348,6
"DE000A0LD6E6","GXI","GERRESHEIMER AG","Common stock","EUR",2504380,2017-07-18,14:00,71.46,71.5,71.44,71.44,927,19
"DE000A0S8488","HHFA","HAMBURG.HAFEN U.LOG.A-SP","Common stock","EUR",2504409,2017-07-18,14:00,21.72,21.72,21.72,21.72,56,1
"DE000A0XYGA7","TTR1","TECHNOTRANS AG NA O.N.","Common stock","EUR",2504432,2017-07-18,14:00,43.5,43.5,43.5,43.5,60,1
"DE000A1DAHH0","BNR","BRENNTAG AG NA O.N.","Common stock","EUR",2504453,2017-07-18,14:00,48.94,48.94,48.925,48.925,255,4
"DE000A1EWWW0","ADS","ADIDAS AG NA O.N.","Common stock","EUR",2504471,2017-07-18,14:00,179.9,179.9,179.9,179.9,5,1
"DE000A1H8BV3","NOEJ","NORMA GROUP SE NA O.N.","Common stock","EUR",2504474,2017-07-18,14:00,53.61,53.61,53.57,53.57,404,10
"DE000A1J5RX9","O2D","TELEFONICA DTLD HLDG AG","Common stock","EUR",2504492,2017-07-18,14:00,4.494,4.496,4.494,4.496,6504,5
"DE000A1K0227","CNWK","CO.DON AG   INH. O.N.","Common stock","EUR",2504494,2017-07-18,14:00,8.52,8.52,8.52,8.52,54,1
"DE000A1ML7J1","VNA","VONOVIA SE NA O.N.","Common stock","EUR",2504501,2017-07-18,14:00,34.65,34.65,34.635,34.64,1673,10
"DE000A1PHFF7","BOSS","HUGO BOSS AG NA O.N.","Common stock","EUR",2504512,2017-07-18,14:00,62.94,62.94,62.92,62.92,316,3
"DE000A1X3X33","WCMK","WCM BET.GRD.AG  O.N.","Common stock","EUR",2504533,2017-07-18,14:00,3.169,3.169,3.167,3.168,10000,8
"DE000A12B8Z4","TLG","TLG IMMOBILIEN AG","Common stock","EUR",2504555,2017-07-18,14:00,18.285,18.285,18.285,18.285,439,5
"DE000BASF111","BAS","BASF SE NA O.N.","Common stock","EUR",2504663,2017-07-18,14:00,81.86,81.86,81.79,81.79,4315,20
"DE000BAY0017","BAYN","BAYER AG NA O.N.","Common stock","EUR",2504664,2017-07-18,14:00,109.7,109.7,109.65,109.65,6048,15
"DE000CBK1001","CBK","COMMERZBANK AG","Common stock","EUR",2504665,2017-07-18,14:00,10.85,10.85,10.835,10.84,24467,17
"DE000ENAG999","EOAN","E.ON SE NA O.N.","Common stock","EUR",2504666,2017-07-18,14:00,8.488,8.489,8.486,8.486,64292,40
"DE000EVNK013","EVK","EVONIK INDUSTRIES NA O.N.","Common stock","EUR",2504806,2017-07-18,14:00,28.84,28.85,28.84,28.845,881,8
"DE000HLAG475","HLAG","HAPAG-LLOYD AG NA O.N.","Common stock","EUR",2504809,2017-07-18,14:00,32.995,32.995,32.995,32.995,75,3
"DE000KC01000","KCO","KLOECKNER + CO SE NA O.N.","Common stock","EUR",2504810,2017-07-18,14:00,10.005,10.005,9.995,9.997,2627,8
"DE000KGX8881","KGX","KION GROUP AG","Common stock","EUR",2504811,2017-07-18,14:00,69.51,69.51,69.5,69.5,305,4
"DE000KSAG888","SDF","K+S AG NA O.N.","Common stock","EUR",2504812,2017-07-18,14:00,23.41,23.42,23.41,23.42,3543,11
"DE000LED4000","OSR","OSRAM LICHT AG NA O.N.","Common stock","EUR",2504813,2017-07-18,14:00,70.41,70.41,70.39,70.39,348,5
"DE000LEG1110","LEG","LEG IMMOBILIEN AG NA O.N.","Common stock","EUR",2504814,2017-07-18,14:00,82.1,82.1,82.06,82.06,115,4
"DE000PAH0038","PAH3","PORSCHE AUTOM.HLDG VZO","Common stock","EUR",2504816,2017-07-18,14:00,52.61,52.61,52.6,52.6,390,3
"DE000PAT1AG3","P1Z","PATRIZIA IMMOBILIEN NA ON","Common stock","EUR",2504817,2017-07-18,14:00,16.46,16.485,16.46,16.485,500,4
"DE000PSM7770","PSM","PROSIEBENSAT.1  NA O.N.","Common stock","EUR",2504848,2017-07-18,14:00,33.395,33.395,33.39,33.395,791,6
