ISIN,Mnemonic,SecurityDesc,SecurityType,Currency,SecurityID,Date,Time,StartPrice,MaxPrice,MinPrice,EndPrice,TradedVolume,NumberOfTrades
"DE000A0S9GB0","4GLD","DT.BOERSE COM. XETRA-GOLD","ETC","EUR",2506202,2017-06-27,10:08,35.76,35.76,35.76,35.76,84,1
"DE000ETC0308","X0D2","COMMERZBANK ETC UNL.","ETC","EUR",2506314,2017-06-27,10:08,0.073,0.073,0.073,0.073,50000,1
"DE000A0S9GB0","4GLD","DT.BOERSE COM. XETRA-GOLD","ETC","EUR",2506202,2017-06-27,10:10,35.76,35.76,35.76,35.76,1500,1
"DE000ETC0605","X0BA","COMMERZBANK ETC UNL.","ETC","EUR",2504676,2017-06-27,10:13,35,35,35,35,20,1
"DE000A1AQGX1","XETC","DB ETC IDX BRENT BST E 60","ETC","EUR",2506288,2017-06-27,10:13,41.24,41.24,41.24,41.24,120,1
"DE000A0S9GB0","4GLD","DT.BOERSE COM. XETRA-GOLD","ETC","EUR",2506202,2017-06-27,10:14,35.77,35.77,35.77,35.77,600,2
"DE000A0S9GB0","4GLD","DT.BOERSE COM. XETRA-GOLD","ETC","EUR",2506202,2017-06-27,10:23,35.78,35.78,35.78,35.78,10,1
"DE000ETC0308","X0D2","COMMERZBANK ETC UNL.","ETC","EUR",2506314,2017-06-27,10:23,0.072,0.072,0.072,0.072,9000,1
"DE000A1EK0G3","XAD1","DB ETC PLC P GOLD EUR H60","ETC","EUR",2506209,2017-06-27,10:26,91.56,91.56,91.56,91.56,26,1
"DE000A1EK0G3","XAD1","DB ETC PLC P GOLD EUR H60","ETC","EUR",2506209,2017-06-27,10:27,91.56,91.56,91.56,91.56,9,1
"DE000A0S9GB0","4GLD","DT.BOERSE COM. XETRA-GOLD","ETC","EUR",2506202,2017-06-27,10:37,35.75,35.75,35.75,35.75,378,3
"DE000A1N49P6","OOEA","ETFS COM.SEC.Z12/UN.INDEX","ETC","EUR",2506294,2017-06-27,10:38,17.02,17.02,17.02,17.02,103,1
"DE000A1E0HR8","XAD5","DB ETC PLC P GOLD EUR 60","ETC","EUR",2506213,2017-06-27,10:40,109,109,109,109,2960,1
"DE000A0KRJ85","OD7R","ETFS COM.SEC.DZ06/UN.SUGA","ETC","EUR",2504367,2017-06-27,10:41,7.385,7.385,7.385,7.385,2000,1
"DE000A0S9GB0","4GLD","DT.BOERSE COM. XETRA-GOLD","ETC","EUR",2506202,2017-06-27,10:41,35.75,35.79,35.75,35.79,428,4
"DE000A0KRJV8","OD7D","ETFS COM.SEC.DZ06/UN.CORN","ETC","EUR",2504360,2017-06-27,10:42,0.854,0.854,0.854,0.854,17650,1
"DE000A1RX996","GBSE","ETFS H.MET.SEC.Z12/UN.XAU","ETC","EUR",2506219,2017-06-27,10:47,8.6,8.6,8.6,8.6,755,1
"DE000A0S9GB0","4GLD","DT.BOERSE COM. XETRA-GOLD","ETC","EUR",2506202,2017-06-27,10:50,35.78,35.78,35.78,35.78,280,1
"DE000A0N62G0","VZLD","ETFS MET.SEC.DZ07/UN.XAU","ETC","EUR",2506200,2017-06-27,10:54,106.8,106.8,106.8,106.8,14,1
