ISIN,Mnemonic,SecurityDesc,SecurityType,Currency,SecurityID,Date,Time,StartPrice,MaxPrice,MinPrice,EndPrice,TradedVolume,NumberOfTrades
"AT0000A0E9W5","SANT","S+T AG (Z.REG.MK.Z.)O.N.","Common stock","EUR",2504159,2017-07-27,10:00,15.06,15.06,15,15,16918,24
"AT0000652011","EBO","ERSTE GROUP BNK INH. O.N.","Common stock","EUR",2504169,2017-07-27,10:00,35.7,35.7,35.625,35.625,108,2
"CH0012005267","NOT","NOVARTIS NAM.     SF 0,50","Common stock","EUR",2504217,2017-07-27,10:00,72.28,72.28,72.28,72.28,52,1
"CH0012032048","RHO5","ROCHE HLDG AG GEN.","Other","EUR",2504218,2017-07-27,10:00,218.55,218.6,218.55,218.55,250,2
"CH0038863350","NESR","NESTLE NAM.        SF-,10","Common stock","EUR",2504245,2017-07-27,10:00,72.49,72.51,72.47,72.47,1195,7
"DE0002635273","EXSB","ISHARES DIVDAX UCITS ETF","ETF","EUR",2504264,2017-07-27,10:00,17.035,17.035,17.035,17.035,250,1
"DE0005933931","EXS1","ISHS CORE DAX UCITS ETF","ETF","EUR",2504265,2017-07-27,10:00,106.53,106.53,106.53,106.53,239,1
"DE000A0D6554","NDX1","NORDEX SE O.N.","Common stock","EUR",2504290,2017-07-27,10:00,12.095,12.095,12.09,12.09,2797,8
"DE000A0D9PT0","MTX","MTU AERO ENGINES NA O.N.","Common stock","EUR",2504297,2017-07-27,10:00,127.65,127.65,127.6,127.65,172,4
"DE000A0HN5C6","DWNI","DEUTSCHE WOHNEN AG INH","Common stock","EUR",2504314,2017-07-27,10:00,34.19,34.2,34.165,34.175,8336,19
"DE000A0H08M3","EXH1","IS.S.E.600 OIL+G.U.ETF A.","ETF","EUR",2504330,2017-07-27,10:00,28.93,28.93,28.93,28.93,1603,1
"DE000A0JK2A8","AR4","AURELIUS EQ.OPP.   O.N.","Common stock","EUR",2504340,2017-07-27,10:00,50.16,50.16,50.16,50.16,15,1
"DE000A0JQ5U3","M5Z","MANZ AG","Common stock","EUR",2504345,2017-07-27,10:00,35.255,35.385,35.255,35.385,261,2
"DE000A0LD2U1","AOX","ALSTRIA OFFICE REIT-AG","Common stock","EUR",2504379,2017-07-27,10:00,12.395,12.395,12.395,12.395,118,1
"DE000A0LD6E6","GXI","GERRESHEIMER AG","Common stock","EUR",2504380,2017-07-27,10:00,70.2,70.2,70.2,70.2,76,1
"DE000A0S8488","HHFA","HAMBURG.HAFEN U.LOG.A-SP","Common stock","EUR",2504409,2017-07-27,10:00,23.33,23.33,23.33,23.33,107,3
"DE000A0WMPJ6","AIXA","AIXTRON SE NA O.N.","Common stock","EUR",2504428,2017-07-27,10:00,7.773,7.784,7.767,7.772,11644,14
"DE000A0Z2ZZ5","FNTN","FREENET AG NA O.N.","Common stock","EUR",2504438,2017-07-27,10:00,29.14,29.14,29.12,29.125,851,12
"DE000A1DAHH0","BNR","BRENNTAG AG NA O.N.","Common stock","EUR",2504453,2017-07-27,10:00,48.07,48.07,48.01,48.01,791,12
"DE000A1EWWW0","ADS","ADIDAS AG NA O.N.","Common stock","EUR",2504471,2017-07-27,10:00,178,178,177.9,177.9,1949,22
"DE000A1H8BV3","NOEJ","NORMA GROUP SE NA O.N.","Common stock","EUR",2504474,2017-07-27,10:00,51.78,51.78,51.73,51.73,729,6
"DE000A1J5RX9","O2D","TELEFONICA DTLD HLDG AG","Common stock","EUR",2504492,2017-07-27,10:00,4.481,4.481,4.481,4.481,9,1
"DE000A1ML7J1","VNA","VONOVIA SE NA O.N.","Common stock","EUR",2504501,2017-07-27,10:00,35.115,35.12,35.105,35.12,5385,16
"DE000A1PHFF7","BOSS","HUGO BOSS AG NA O.N.","Common stock","EUR",2504512,2017-07-27,10:00,64.3,64.3,64.28,64.28,89,4
"DE000A1X3W00","MDG1","MEDIGENE AG NA O.N.","Common stock","EUR",2504531,2017-07-27,10:00,10.355,10.355,10.345,10.355,250,2
"DE000A1X3X33","WCMK","WCM BET.GRD.AG  O.N.","Common stock","EUR",2504533,2017-07-27,10:00,3.207,3.207,3.206,3.206,1249,2
"DE000A11QW68","HRPK","7C SOLARPARKEN AG  O.N.","Common stock","EUR",2504548,2017-07-27,10:00,2.395,2.395,2.395,2.395,625,1
"DE000A12B8Z4","TLG","TLG IMMOBILIEN AG","Common stock","EUR",2504555,2017-07-27,10:00,18.48,18.48,18.48,18.48,289,3
"DE000A12DM80","G24","SCOUT24 AG NA O.N.","Common stock","EUR",2504556,2017-07-27,10:00,32.61,32.61,32.61,32.61,30,1
"DE000A2AADD2","IGY","INNOGY SE  INH. O.N.","Common stock","EUR",2504618,2017-07-27,10:00,35.635,35.635,35.635,35.635,194,1
"DE000BASF111","BAS","BASF SE NA O.N.","Common stock","EUR",2504663,2017-07-27,10:00,80.06,80.06,79.95,79.95,5245,37
"DE000BAY0017","BAYN","BAYER AG NA O.N.","Common stock","EUR",2504664,2017-07-27,10:00,108.65,108.65,108.55,108.55,10404,29
"DE000CBK1001","CBK","COMMERZBANK AG","Common stock","EUR",2504665,2017-07-27,10:00,11.135,11.145,11.135,11.14,27211,14
"DE000ENAG999","EOAN","E.ON SE NA O.N.","Common stock","EUR",2504666,2017-07-27,10:00,8.491,8.491,8.486,8.486,20501,16
"DE000EVNK013","EVK","EVONIK INDUSTRIES NA O.N.","Common stock","EUR",2504806,2017-07-27,10:00,28.93,28.93,28.91,28.91,663,3
"DE000HLAG475","HLAG","HAPAG-LLOYD AG NA O.N.","Common stock","EUR",2504809,2017-07-27,10:00,34.05,34.05,33.97,33.97,493,8
"DE000KC01000","KCO","KLOECKNER + CO SE NA O.N.","Common stock","EUR",2504810,2017-07-27,10:00,9.568,9.568,9.558,9.558,1277,11
"DE000KGX8881","KGX","KION GROUP AG","Common stock","EUR",2504811,2017-07-27,10:00,73.11,73.12,73.03,73.04,748,11
"DE000KSAG888","SDF","K+S AG NA O.N.","Common stock","EUR",2504812,2017-07-27,10:00,22.335,22.36,22.33,22.33,15784,29
"DE000LED4000","OSR","OSRAM LICHT AG NA O.N.","Common stock","EUR",2504813,2017-07-27,10:00,68.91,68.91,68.91,68.91,63,2
"DE000LEG1110","LEG","LEG IMMOBILIEN AG NA O.N.","Common stock","EUR",2504814,2017-07-27,10:00,82.66,82.66,82.58,82.58,412,12
"DE000PAH0038","PAH3","PORSCHE AUTOM.HLDG VZO","Common stock","EUR",2504816,2017-07-27,10:00,49.95,49.95,49.93,49.93,506,5
"DE000PAT1AG3","P1Z","PATRIZIA IMMOBILIEN NA ON","Common stock","EUR",2504817,2017-07-27,10:00,15.685,15.685,15.685,15.685,70,1
