ISIN,Mnemonic,SecurityDesc,SecurityType,Currency,SecurityID,Date,Time,StartPrice,MaxPrice,MinPrice,EndPrice,TradedVolume,NumberOfTrades
"DE000ETC0621","X0BC","COMMERZBANK ETC UNL.","ETC","EUR",2504678,2017-06-26,09:00,4.19,4.19,4.19,4.19,300,1
"DE000A0N62D7","VZLA","ETFS MET.SEC.DZ07/UN.XPT","ETC","EUR",2506197,2017-06-26,09:00,78.25,78.25,78.25,78.25,30,1
"DE000A0N62G0","VZLD","ETFS MET.SEC.DZ07/UN.XAU","ETC","EUR",2506200,2017-06-26,09:00,106.5,106.5,106.5,106.5,5,1
"DE000A0S9GB0","4GLD","DT.BOERSE COM. XETRA-GOLD","ETC","EUR",2506202,2017-06-26,09:00,35.7,35.71,35.7,35.71,4520,3
"DE000A1MECS1","8PSG","SOURCE PHY.MRKT.ETC00 XAU","ETC","EUR",2506215,2017-06-26,09:00,108.44,108.44,108.38,108.38,703,2
"DE000ETC0142","X0CJ","COMMERZBANK ETC UNL.","ETC","EUR",2506228,2017-06-26,09:00,6.92,6.92,6.92,6.92,14074,1
"DE000ETC0340","X0D4","COMMERZBANK ETC UNL.","ETC","EUR",2506318,2017-06-26,09:00,66.5,66.5,66.5,66.5,20,1
"DE000A1MECS1","8PSG","SOURCE PHY.MRKT.ETC00 XAU","ETC","EUR",2506215,2017-06-26,09:01,108.44,108.44,108.44,108.44,1200,1
"DE000A0S9GB0","4GLD","DT.BOERSE COM. XETRA-GOLD","ETC","EUR",2506202,2017-06-26,09:02,35.68,35.7,35.62,35.62,18883,7
"DE000A1E0HR8","XAD5","DB ETC PLC P GOLD EUR 60","ETC","EUR",2506213,2017-06-26,09:02,108.74,108.74,108.74,108.74,91,1
"DE000A1MECS1","8PSG","SOURCE PHY.MRKT.ETC00 XAU","ETC","EUR",2506215,2017-06-26,09:02,108.4,108.4,108.39,108.4,1206,2
"DE000A0S9GB0","4GLD","DT.BOERSE COM. XETRA-GOLD","ETC","EUR",2506202,2017-06-26,09:03,35.68,35.68,35.66,35.66,1775,3
"DE000ETC0308","X0D2","COMMERZBANK ETC UNL.","ETC","EUR",2506314,2017-06-26,09:03,0.072,0.072,0.072,0.072,7000,1
"DE000A0LP781","GG9B","GOLD BULL.SECS 04/UND DZ","ETC","EUR",2506196,2017-06-26,09:04,104.83,104.83,104.83,104.83,9,1
"DE000ETC0142","X0CJ","COMMERZBANK ETC UNL.","ETC","EUR",2506228,2017-06-26,09:04,6.89,6.89,6.89,6.89,55,1
"DE000A0KRKM5","OESA","ETFS OIL SEC DZ06/UN.OILB","ETC","EUR",2506280,2017-06-26,09:04,17.35,17.35,17.35,17.35,900,1
"DE000ETC0548","X0B4","COMMERZBANK ETC UNL.","ETC","EUR",2506330,2017-06-26,09:04,0.006,0.006,0.006,0.006,30000,1
"DE000A0S9GB0","4GLD","DT.BOERSE COM. XETRA-GOLD","ETC","EUR",2506202,2017-06-26,09:06,35.69,35.69,35.69,35.69,150,1
"DE000A1ZK3V1","PCFG","BOOST ISSUER SILV.ZT13/62","ETC","EUR",2506220,2017-06-26,09:06,101.9,101.9,101.9,101.9,20,1
"DE000A0S9GB0","4GLD","DT.BOERSE COM. XETRA-GOLD","ETC","EUR",2506202,2017-06-26,09:08,35.68,35.68,35.68,35.68,300,1
"DE000A0V9Y81","4RUH","ETFS COM.SEC.DZ08/UN.IDX","ETC","EUR",2504425,2017-06-26,09:09,3.195,3.195,3.195,3.195,5061,1
"DE000A0N62F2","VZLC","ETFS MET.SEC.DZ07/UN.XAG","ETC","EUR",2506199,2017-06-26,09:12,14.07,14.07,14.07,14.07,100,1
"DE000A0S9GB0","4GLD","DT.BOERSE COM. XETRA-GOLD","ETC","EUR",2506202,2017-06-26,09:13,35.69,35.7,35.69,35.69,55800,8
"DE000A1RX996","GBSE","ETFS H.MET.SEC.Z12/UN.XAU","ETC","EUR",2506219,2017-06-26,09:14,8.545,8.545,8.545,8.545,1999,1
"DE000ETC0621","X0BC","COMMERZBANK ETC UNL.","ETC","EUR",2504678,2017-06-26,09:15,4.236,4.236,4.236,4.236,880,1
"DE000A1RX996","GBSE","ETFS H.MET.SEC.Z12/UN.XAU","ETC","EUR",2506219,2017-06-26,09:15,8.54,8.54,8.54,8.54,2000,1
"DE000A1N49P6","OOEA","ETFS COM.SEC.Z12/UN.INDEX","ETC","EUR",2506294,2017-06-26,09:15,16.97,16.97,16.97,16.97,300,1
"DE000ETC0308","X0D2","COMMERZBANK ETC UNL.","ETC","EUR",2506314,2017-06-26,09:15,0.072,0.072,0.072,0.072,1500,1
"DE000A1EK0G3","XAD1","DB ETC PLC P GOLD EUR H60","ETC","EUR",2506209,2017-06-26,09:16,90.9,90.9,90.9,90.9,100,1
"DE000A1E0HS6","XAD6","DB ETC PLC P SLVR EUR 60","ETC","EUR",2506214,2017-06-26,09:16,142.9,142.9,142.9,142.9,16,1
"DE000A0S9GB0","4GLD","DT.BOERSE COM. XETRA-GOLD","ETC","EUR",2506202,2017-06-26,09:17,35.69,35.69,35.69,35.69,285,1
"DE000A0S9GB0","4GLD","DT.BOERSE COM. XETRA-GOLD","ETC","EUR",2506202,2017-06-26,09:19,35.7,35.7,35.7,35.7,100,1
"DE000A1EK0G3","XAD1","DB ETC PLC P GOLD EUR H60","ETC","EUR",2506209,2017-06-26,09:19,90.9,90.9,90.9,90.9,500,1
"DE000A1EK0G3","XAD1","DB ETC PLC P GOLD EUR H60","ETC","EUR",2506209,2017-06-26,09:20,90.9,90.9,90.9,90.9,500,1
"DE000A0S9GB0","4GLD","DT.BOERSE COM. XETRA-GOLD","ETC","EUR",2506202,2017-06-26,09:21,35.72,35.72,35.72,35.72,5300,1
"DE000A0N62G0","VZLD","ETFS MET.SEC.DZ07/UN.XAU","ETC","EUR",2506200,2017-06-26,09:22,106.89,106.89,106.89,106.89,69,1
"DE000A0S9GB0","4GLD","DT.BOERSE COM. XETRA-GOLD","ETC","EUR",2506202,2017-06-26,09:22,35.72,35.72,35.72,35.72,83,1
"DE000A0KRKM5","OESA","ETFS OIL SEC DZ06/UN.OILB","ETC","EUR",2506280,2017-06-26,09:22,17.36,17.36,17.36,17.36,580,1
"DE000A0N62F2","VZLC","ETFS MET.SEC.DZ07/UN.XAG","ETC","EUR",2506199,2017-06-26,09:24,14.05,14.05,14.05,14.05,4500,1
"DE000A0S9GB0","4GLD","DT.BOERSE COM. XETRA-GOLD","ETC","EUR",2506202,2017-06-26,09:25,35.71,35.71,35.71,35.71,300,1
"DE000A1E0HS6","XAD6","DB ETC PLC P SLVR EUR 60","ETC","EUR",2506214,2017-06-26,09:25,143,143,143,143,215,1
"DE000A1AQGX1","XETC","DB ETC IDX BRENT BST E 60","ETC","EUR",2506288,2017-06-26,09:26,40.73,40.73,40.73,40.73,3300,1
"DE000A1KYN55","XCTL","DB ETC IDX COM BST E 61","ETC","EUR",2506290,2017-06-26,09:26,44.4,44.4,44.4,44.4,250,1
"DE000A0S9GB0","4GLD","DT.BOERSE COM. XETRA-GOLD","ETC","EUR",2506202,2017-06-26,09:28,35.71,35.71,35.71,35.71,3002,2
"DE000A0S9GB0","4GLD","DT.BOERSE COM. XETRA-GOLD","ETC","EUR",2506202,2017-06-26,09:29,35.71,35.72,35.71,35.72,31,2
"DE000A0S9GB0","4GLD","DT.BOERSE COM. XETRA-GOLD","ETC","EUR",2506202,2017-06-26,09:30,35.72,35.72,35.7,35.71,138,3
"DE000A0S9GB0","4GLD","DT.BOERSE COM. XETRA-GOLD","ETC","EUR",2506202,2017-06-26,09:31,35.7,35.7,35.7,35.7,1529,2
"DE000A0S9GB0","4GLD","DT.BOERSE COM. XETRA-GOLD","ETC","EUR",2506202,2017-06-26,09:33,35.69,35.69,35.69,35.69,450,1
"DE000A0V9YV6","4RT4","ETFS COM.SEC.DZ08/UN.IDX","ETC","EUR",2504422,2017-06-26,09:34,2.387,2.387,2.387,2.387,6700,1
"DE000A0S9GB0","4GLD","DT.BOERSE COM. XETRA-GOLD","ETC","EUR",2506202,2017-06-26,09:34,35.69,35.69,35.69,35.69,5000,1
"DE000A0S9GB0","4GLD","DT.BOERSE COM. XETRA-GOLD","ETC","EUR",2506202,2017-06-26,09:36,35.7,35.7,35.7,35.7,200,1
"DE000A0S9GB0","4GLD","DT.BOERSE COM. XETRA-GOLD","ETC","EUR",2506202,2017-06-26,09:38,35.71,35.71,35.71,35.71,10000,1
"DE000A0KRJX4","OD7F","ETFS COM.SEC.DZ06/UN.WTI","ETC","EUR",2506274,2017-06-26,09:39,5.665,5.665,5.665,5.665,26500,1
"DE000A0S9GB0","4GLD","DT.BOERSE COM. XETRA-GOLD","ETC","EUR",2506202,2017-06-26,09:40,35.72,35.72,35.72,35.72,270,1
"DE000A0S9GB0","4GLD","DT.BOERSE COM. XETRA-GOLD","ETC","EUR",2506202,2017-06-26,09:46,35.72,35.72,35.72,35.72,166,1
"DE000A1EK0G3","XAD1","DB ETC PLC P GOLD EUR H60","ETC","EUR",2506209,2017-06-26,09:47,90.71,90.71,90.71,90.71,25,1
"DE000ETC0308","X0D2","COMMERZBANK ETC UNL.","ETC","EUR",2506314,2017-06-26,09:47,0.07,0.07,0.07,0.07,1000,1
"DE000A0S9GB0","4GLD","DT.BOERSE COM. XETRA-GOLD","ETC","EUR",2506202,2017-06-26,09:48,35.73,35.73,35.73,35.73,200,1
"DE000A1N49P6","OOEA","ETFS COM.SEC.Z12/UN.INDEX","ETC","EUR",2506294,2017-06-26,09:48,16.9,16.9,16.9,16.9,400,1
"DE000ETC0290","X0D1","COMMERZBANK ETC UNL.","ETC","EUR",2506313,2017-06-26,09:48,0.778,0.778,0.778,0.778,10000,1
"DE000A0KRJS4","OD7A","ETFS COM.SEC.DZ06/UN.ALUM","ETC","EUR",2504357,2017-06-26,09:50,2.649,2.649,2.649,2.649,100,1
"DE000A0KRKM5","OESA","ETFS OIL SEC DZ06/UN.OILB","ETC","EUR",2506280,2017-06-26,09:50,17.33,17.33,17.33,17.33,135,1
"DE000A0S9GB0","4GLD","DT.BOERSE COM. XETRA-GOLD","ETC","EUR",2506202,2017-06-26,09:52,35.74,35.74,35.74,35.74,1,1
"DE000A0S9GB0","4GLD","DT.BOERSE COM. XETRA-GOLD","ETC","EUR",2506202,2017-06-26,09:53,35.73,35.73,35.73,35.73,1900,1
"DE000A0S9GB0","4GLD","DT.BOERSE COM. XETRA-GOLD","ETC","EUR",2506202,2017-06-26,09:54,35.74,35.74,35.74,35.74,30,1
"DE000A0S9GB0","4GLD","DT.BOERSE COM. XETRA-GOLD","ETC","EUR",2506202,2017-06-26,09:57,35.72,35.73,35.72,35.73,601,3
"DE000A1N3G19","00XT","ETFS H.COM.SEC.Z12/UN.IDX","ETC","EUR",2506293,2017-06-26,09:57,2.47,2.47,2.47,2.47,20000,1
"DE000ETC0274","X0C1","COMMERZBANK ETC UNL.","ETC","EUR",2506311,2017-06-26,09:58,27.96,27.96,27.96,27.96,10,1
