ISIN,Mnemonic,SecurityDesc,SecurityType,Currency,SecurityID,Date,Time,StartPrice,MaxPrice,MinPrice,EndPrice,TradedVolume,NumberOfTrades
"AT0000A0E9W5","SANT","S+T AG (Z.REG.MK.Z.)O.N.","Common stock","EUR",2504159,2017-07-26,14:00,14.98,14.98,14.98,14.98,173,2
"CA32076V1031","FMV","FIRST MAJESTIC SILVER","Common stock","EUR",2504197,2017-07-26,14:00,6.695,6.705,6.695,6.705,148,3
"CH0038389992","BBZA","BB BIOTECH NAM.   SF 0,20","Common stock","EUR",2504244,2017-07-26,14:00,54.36,54.36,54.36,54.36,25,1
"CH0038863350","NESR","NESTLE NAM.        SF-,10","Common stock","EUR",2504245,2017-07-26,14:00,74.05,74.05,74.05,74.05,49,1
"DE0005933931","EXS1","ISHS CORE DAX UCITS ETF","ETF","EUR",2504265,2017-07-26,14:00,107.07,107.07,107.04,107.04,362,2
"LU0252633754","LYY7","MUL-LYXOR DAX DR UC.ETF","ETF","EUR",2504267,2017-07-26,14:00,117.42,117.42,117.42,117.42,500,1
"LU0274211480","DBXD","DB X-TRACK.DAX ETF(DR)1C","ETF","EUR",2504269,2017-07-26,14:00,119.81,119.81,119.81,119.81,250,1
"LU0838782315","XDDX","DB X-TR.DAX U.E.DR INC.1D","ETF","EUR",2504277,2017-07-26,14:00,108.51,108.51,108.51,108.51,250,1
"DE000A0D6554","NDX1","NORDEX SE O.N.","Common stock","EUR",2504290,2017-07-26,14:00,12.31,12.335,12.31,12.31,3100,5
"DE000A0D9PT0","MTX","MTU AERO ENGINES NA O.N.","Common stock","EUR",2504297,2017-07-26,14:00,128.45,128.6,128.4,128.6,202,9
"DE000A0F5UG3","EXXV","IS.DJ EUROZ.SUST.SC.U.ETF","ETF","EUR",2504304,2017-07-26,14:00,12.915,12.915,12.915,12.915,2823,1
"DE000A0HN5C6","DWNI","DEUTSCHE WOHNEN AG INH","Common stock","EUR",2504314,2017-07-26,14:00,33.755,33.765,33.755,33.765,250,2
"DE000A0H08M3","EXH1","IS.S.E.600 OIL+G.U.ETF A.","ETF","EUR",2504330,2017-07-26,14:00,28.92,28.92,28.92,28.92,811,1
"DE000A0JK2A8","AR4","AURELIUS EQ.OPP.   O.N.","Common stock","EUR",2504340,2017-07-26,14:00,49.17,49.17,49.145,49.145,1051,5
"DE000A0KEXC7","V3S","VECTRON SYSTEMS      O.N.","Common stock","EUR",2504348,2017-07-26,14:00,30.735,30.735,30.735,30.735,37,1
"DE000A0LD2U1","AOX","ALSTRIA OFFICE REIT-AG","Common stock","EUR",2504379,2017-07-26,14:00,12.325,12.375,12.325,12.375,2870,12
"DE000A0LD6E6","GXI","GERRESHEIMER AG","Common stock","EUR",2504380,2017-07-26,14:00,69.99,70.13,69.95,70.1,827,26
"DE000A0MSN11","M7U","M-U-T AG MESSGER.INH.O.N.","Common stock","EUR",2504387,2017-07-26,14:00,14.9,14.9,14.9,14.9,800,1
"DE000A0Q4R36","EXV4","IS.S.E.600 HEA.C.U.ETF A.","ETF","EUR",2504394,2017-07-26,14:00,74.48,74.59,74.48,74.48,1500,3
"DE000A0SMSH2","MUX","MUTARES AG","Common stock","EUR",2504399,2017-07-26,14:00,13.395,13.395,13.395,13.395,220,2
"DE000A0STST2","TTI","TOM TAILOR HLDG  NA O.N.","Common stock","EUR",2504401,2017-07-26,14:00,7.315,7.315,7.314,7.314,1022,2
"DE000A0S8488","HHFA","HAMBURG.HAFEN U.LOG.A-SP","Common stock","EUR",2504409,2017-07-26,14:00,23.055,23.055,22.97,22.97,769,10
"DE000A0WMPJ6","AIXA","AIXTRON SE NA O.N.","Common stock","EUR",2504428,2017-07-26,14:00,7.92,7.92,7.92,7.92,1610,1
