ISIN,Mnemonic,SecurityDesc,SecurityType,Currency,SecurityID,Date,Time,StartPrice,MaxPrice,MinPrice,EndPrice,TradedVolume,NumberOfTrades
"AT0000A0E9W5","SANT","S+T AG (Z.REG.MK.Z.)O.N.","Common stock","EUR",2504159,2017-07-06,15:00,13.805,13.81,13.805,13.81,200,2
"AT0000743059","OMV","OMV AG","Common stock","EUR",2504175,2017-07-06,15:00,44.83,44.83,44.83,44.83,39,1
"CA0679011084","ABR","BARRICK GOLD CORP.","Common stock","EUR",2504196,2017-07-06,15:00,13.855,13.875,13.855,13.875,270,2
"CH0011075394","ZFIN","ZURICH INSUR.GR.NA.SF0,10","Common stock","EUR",2504215,2017-07-06,15:00,260.3,260.5,260.3,260.5,23,5
"CH0012032048","RHO5","ROCHE HLDG AG GEN.","Other","EUR",2504218,2017-07-06,15:00,220.2,220.2,220.2,220.2,26,2
"DE0005933931","EXS1","ISHS CORE DAX UCITS ETF","ETF","EUR",2504265,2017-07-06,15:00,107.65,107.68,107.63,107.68,1684,9
"LU0274211480","DBXD","DB X-TRACK.DAX ETF(DR)1C","ETF","EUR",2504269,2017-07-06,15:00,120.49,120.51,120.49,120.51,120,2
"DE000A0BVU28","OSP2","USU SOFTWARE AG","Common stock","EUR",2504280,2017-07-06,15:00,26.45,26.45,26.45,26.45,378,1
"DE000A0CAYB2","WIN","DIEBOLD NIXDORF  INH.O.N.","Common stock","EUR",2504286,2017-07-06,15:00,72.4,72.4,72.4,72.4,150,3
"DE000A0DPRE6","LNSX","SIXT LEASING O.N.","Common stock","EUR",2504289,2017-07-06,15:00,18.68,18.68,18.68,18.68,34,3
"DE000A0D6554","NDX1","NORDEX SE O.N.","Common stock","EUR",2504290,2017-07-06,15:00,12.345,12.36,12.345,12.355,4105,14
"DE000A0D9PT0","MTX","MTU AERO ENGINES NA O.N.","Common stock","EUR",2504297,2017-07-06,15:00,124.95,124.95,124.9,124.95,653,16
"DE000A0HN5C6","DWNI","DEUTSCHE WOHNEN AG INH","Common stock","EUR",2504314,2017-07-06,15:00,32.6,32.6,32.59,32.59,608,5
"DE000A0H08M3","EXH1","IS.S.E.600 OIL+G.U.ETF A.","ETF","EUR",2504330,2017-07-06,15:00,28.96,28.96,28.96,28.96,8000,1
"DE000A0JK2A8","AR4","AURELIUS EQ.OPP.   O.N.","Common stock","EUR",2504340,2017-07-06,15:00,45.25,45.25,45.25,45.25,200,1
"DE000A0JM2M1","B7E","BLUE CAP             O.N.","Common stock","EUR",2504344,2017-07-06,15:00,12.15,12.15,12.15,12.15,20,1
