ISIN,Mnemonic,SecurityDesc,SecurityType,Currency,SecurityID,Date,Time,StartPrice,MaxPrice,MinPrice,EndPrice,TradedVolume,NumberOfTrades
"AT0000A0E9W5","SANT","S+T AG (Z.REG.MK.Z.)O.N.","Common stock","EUR",2504159,2017-07-05,09:00,13.63,13.655,13.63,13.655,830,5
"AT0000609607","ABS2","PORR AG","Common stock","EUR",2504166,2017-07-05,09:00,27.7,27.7,27.7,27.7,20,1
"CA0679011084","ABR","BARRICK GOLD CORP.","Common stock","EUR",2504196,2017-07-05,09:00,13.71,13.71,13.71,13.71,160,2
"CH0010645932","GIN","GIVAUDAN SA NA      SF 10","Common stock","EUR",2504212,2017-07-05,09:00,1754.7,1754.7,1754.7,1754.7,2,1
"CH0012005267","NOT","NOVARTIS NAM.     SF 0,50","Common stock","EUR",2504217,2017-07-05,09:00,72.53,72.57,72.53,72.57,1644,16
"CH0244767585","0UB","UBS GROUP AG      SF -,10","Common stock","EUR",2504253,2017-07-05,09:00,15.305,15.305,15.305,15.305,26,1
"DE0005933931","EXS1","ISHS CORE DAX UCITS ETF","ETF","EUR",2504265,2017-07-05,09:00,108.34,108.45,108.34,108.45,7464,10
"LU0252633754","LYY7","MUL-LYXOR DAX DR UC.ETF","ETF","EUR",2504267,2017-07-05,09:00,118.83,118.86,118.83,118.86,510,4
"LU0274211480","DBXD","DB X-TRACK.DAX ETF(DR)1C","ETF","EUR",2504269,2017-07-05,09:00,121.25,121.38,121.25,121.38,776,5
"DE000A0DNAY5","ACX","BET-AT-HOME.COM AG O.N.","Common stock","EUR",2504288,2017-07-05,09:00,123.7,123.7,123.7,123.7,14,1
"DE000A0D6554","NDX1","NORDEX SE O.N.","Common stock","EUR",2504290,2017-07-05,09:00,11.88,11.9,11.88,11.89,2420,5
"DE000A0D9PT0","MTX","MTU AERO ENGINES NA O.N.","Common stock","EUR",2504297,2017-07-05,09:00,123.95,124.1,123.95,124.1,387,10
"DE000A0F5UH1","ISPA","IS.S.GL.SE.D.100 U.ETF A.","ETF","EUR",2504305,2017-07-05,09:00,27.43,27.43,27.43,27.43,100,1
"DE000A0F5UJ7","EXV1","IS.S.EU.600 BANK.U.ETF A.","ETF","EUR",2504306,2017-07-05,09:00,18.87,18.87,18.87,18.87,5500,1
"DE000A0HN5C6","DWNI","DEUTSCHE WOHNEN AG INH","Common stock","EUR",2504314,2017-07-05,09:00,33.08,33.12,33.08,33.115,1641,9
"DE000A0H08M3","EXH1","IS.S.E.600 OIL+G.U.ETF A.","ETF","EUR",2504330,2017-07-05,09:00,29.21,29.21,29.21,29.21,76,1
"DE000A0JQ5U3","M5Z","MANZ AG","Common stock","EUR",2504345,2017-07-05,09:00,33.525,33.6,33.525,33.525,500,4
"DE000A0LD2U1","AOX","ALSTRIA OFFICE REIT-AG","Common stock","EUR",2504379,2017-07-05,09:00,11.825,11.84,11.825,11.84,3449,8
"DE000A0LD6E6","GXI","GERRESHEIMER AG","Common stock","EUR",2504380,2017-07-05,09:00,70.58,70.59,70.58,70.59,137,3
"DE000A0Q4R02","EXH9","ISH.S.EU.600 UTI.U.ETF A.","ETF","EUR",2504392,2017-07-05,09:00,29.01,29.01,29.01,29.01,75,1
"DE000A0STST2","TTI","TOM TAILOR HLDG  NA O.N.","Common stock","EUR",2504401,2017-07-05,09:00,7.903,7.903,7.903,7.903,181,1
"DE000A0S8488","HHFA","HAMBURG.HAFEN U.LOG.A-SP","Common stock","EUR",2504409,2017-07-05,09:00,19.43,19.43,19.43,19.43,174,3
"DE000A0WMPJ6","AIXA","AIXTRON SE NA O.N.","Common stock","EUR",2504428,2017-07-05,09:00,6.302,6.31,6.302,6.31,4421,4
"DE000A0XYGA7","TTR1","TECHNOTRANS AG NA O.N.","Common stock","EUR",2504432,2017-07-05,09:00,38.625,38.625,38.625,38.625,200,1
"DE000A0Z1JH9","PSAN","PSI SOFTWARE AG NA O.N.","Common stock","EUR",2504435,2017-07-05,09:00,14.2,14.2,14.2,14.2,56,1
"DE000A0Z2ZZ5","FNTN","FREENET AG NA O.N.","Common stock","EUR",2504438,2017-07-05,09:00,28.015,28.035,28.015,28.035,873,8
"DE000A1EWWW0","ADS","ADIDAS AG NA O.N.","Common stock","EUR",2504471,2017-07-05,09:00,176,176.35,175.95,176.35,3777,41
"DE000A1H8BV3","NOEJ","NORMA GROUP SE NA O.N.","Common stock","EUR",2504474,2017-07-05,09:00,45.66,45.67,45.66,45.67,166,3
"DE000A1J5RX9","O2D","TELEFONICA DTLD HLDG AG","Common stock","EUR",2504492,2017-07-05,09:00,4.367,4.367,4.367,4.367,846,1
"DE000A1ML7J1","VNA","VONOVIA SE NA O.N.","Common stock","EUR",2504501,2017-07-05,09:00,34.275,34.325,34.265,34.325,4382,23
"DE000A1MMCC8","ILM1","MEDIOS AG  O.N.","Common stock","EUR",2504502,2017-07-05,09:00,9.785,9.8,9.785,9.785,2773,3
"DE000A1PHFF7","BOSS","HUGO BOSS AG NA O.N.","Common stock","EUR",2504512,2017-07-05,09:00,62.75,62.8,62.72,62.8,461,9
"DE000A1X3XX4","DIC","DIC ASSET AG NA O.N.","Common stock","EUR",2504532,2017-07-05,09:00,9.619,9.628,9.619,9.628,125,2
"DE000A1YKTG2","GY3L","ETFS EQ.SEC.DZ/UNDATED","ETN","EUR",2504539,2017-07-05,09:00,15.43,15.43,15.43,15.43,670,1
"DE000A111338","AM3D","SLM SOLUTIONS GRP AG","Common stock","EUR",2504550,2017-07-05,09:00,36.525,36.525,36.525,36.525,100,1
"DE000A12B8Z4","TLG","TLG IMMOBILIEN AG","Common stock","EUR",2504555,2017-07-05,09:00,17.84,17.855,17.84,17.85,3782,13
"DE000A12DM80","G24","SCOUT24 AG NA O.N.","Common stock","EUR",2504556,2017-07-05,09:00,32.645,32.67,32.645,32.67,378,5
"DE000A12GJD2","IROB","ETFS RO.GL RO.+AU.GO DZ","ETF","EUR",2504558,2017-07-05,09:00,11.63,11.63,11.63,11.63,4350,1
"DE000A12UKK6","RKET","ROCKET INTERNET SE","Common stock","EUR",2504560,2017-07-05,09:00,18.415,18.415,18.415,18.415,283,1
"DE000A161N30","GLJ","GRENKE AG NA O.N.","Common stock","EUR",2504606,2017-07-05,09:00,209.8,209.8,209.75,209.75,32,3
"DE000A2AADD2","IGY","INNOGY SE  INH. O.N.","Common stock","EUR",2504618,2017-07-05,09:00,34.525,34.57,34.525,34.57,399,4
"DE000BASF111","BAS","BASF SE NA O.N.","Common stock","EUR",2504663,2017-07-05,09:00,82.19,82.38,82.19,82.38,8010,50
"DE000BAY0017","BAYN","BAYER AG NA O.N.","Common stock","EUR",2504664,2017-07-05,09:00,112.1,112.3,112.1,112.15,10762,46
"DE000CBK1001","CBK","COMMERZBANK AG","Common stock","EUR",2504665,2017-07-05,09:00,10.84,10.85,10.84,10.85,46911,23
"DE000ENAG999","EOAN","E.ON SE NA O.N.","Common stock","EUR",2504666,2017-07-05,09:00,8.254,8.297,8.254,8.296,94936,92
"DE000EVNK013","EVK","EVONIK INDUSTRIES NA O.N.","Common stock","EUR",2504806,2017-07-05,09:00,28.64,28.655,28.625,28.655,3477,10
"DE000HLAG475","HLAG","HAPAG-LLOYD AG NA O.N.","Common stock","EUR",2504809,2017-07-05,09:00,26.38,26.4,26.38,26.385,369,6
"DE000KC01000","KCO","KLOECKNER + CO SE NA O.N.","Common stock","EUR",2504810,2017-07-05,09:00,9.553,9.554,9.553,9.554,1776,7
"DE000KGX8881","KGX","KION GROUP AG","Common stock","EUR",2504811,2017-07-05,09:00,68.01,68.01,68.01,68.01,101,1
"DE000KSAG888","SDF","K+S AG NA O.N.","Common stock","EUR",2504812,2017-07-05,09:00,23.265,23.315,23.26,23.315,2257,11
"DE000LED4000","OSR","OSRAM LICHT AG NA O.N.","Common stock","EUR",2504813,2017-07-05,09:00,68.92,68.95,68.91,68.92,1575,29
"DE000LEG1110","LEG","LEG IMMOBILIEN AG NA O.N.","Common stock","EUR",2504814,2017-07-05,09:00,80.3,80.43,80.3,80.43,279,5
"DE000PAH0038","PAH3","PORSCHE AUTOM.HLDG VZO","Common stock","EUR",2504816,2017-07-05,09:00,50.72,50.77,50.72,50.77,215,4
"DE000PAT1AG3","P1Z","PATRIZIA IMMOBILIEN NA ON","Common stock","EUR",2504817,2017-07-05,09:00,16.585,16.645,16.585,16.645,669,4
"DE000PSM7770","PSM","PROSIEBENSAT.1  NA O.N.","Common stock","EUR",2504848,2017-07-05,09:00,36.165,36.24,36.165,36.24,5916,37
"DE000SHA0159","SHA","SCHAEFFLER AG INH. VZO","Common stock","EUR",2504849,2017-07-05,09:00,12.37,12.42,12.36,12.365,27830,36
"DE000STRA555","SBS","STRATEC BIOMEDICAL  NA ON","Common stock","EUR",2504851,2017-07-05,09:00,58.53,58.53,58.53,58.53,34,1
"DE000SYM9999","SY1","SYMRISE AG INH. O.N.","Common stock","EUR",2504852,2017-07-05,09:00,61.88,61.95,61.86,61.93,2347,38
"DE000TLX1005","TLX","TALANX AG NA O.N.","Common stock","EUR",2504854,2017-07-05,09:00,33.31,33.355,33.31,33.34,486,9
"DE000UNSE018","UN01","UNIPER SE  NA O.N.","Common stock","EUR",2504856,2017-07-05,09:00,16.7,16.715,16.695,16.715,2152,9
"DE000VTG9999","VT9","VTG AG O.N.","Common stock","EUR",2504857,2017-07-05,09:00,36.8,36.83,36.8,36.83,495,8
"DE000WACK012","WAC","WACKER NEUSON SE NA O.N.","Common stock","EUR",2504858,2017-07-05,09:00,21.255,21.255,21.255,21.255,115,3
"DE000WAF3001","WAF","SILTRONIC AG NA O.N.","Common stock","EUR",2504859,2017-07-05,09:00,74.51,74.76,74.51,74.76,658,9
"DE000WCH8881","WCH","WACKER CHEMIE        O.N.","Common stock","EUR",2504860,2017-07-05,09:00,96.38,96.6,96.38,96.6,299,7
"DE000XNG8888","O1BC","XING AG NA O.N.","Common stock","EUR",2504862,2017-07-05,09:00,234.2,234.2,234.2,234.2,12,2
"DE000ZAL1111","ZAL","ZALANDO SE","Common stock","EUR",2504863,2017-07-05,09:00,40.145,40.15,40.095,40.095,1348,20
"DE0003304002","SOW","SOFTWARE AG O.N.","Common stock","EUR",2504872,2017-07-05,09:00,37.975,38.14,37.975,38.115,3597,18
"DE0005089031","UTDI","UTD.INTERNET AG NA","Common stock","EUR",2504878,2017-07-05,09:00,47.35,47.395,47.35,47.395,728,4
"DE0005103006","ADV","ADVA OPT.NETW.SE  O.N.","Common stock","EUR",2504881,2017-07-05,09:00,8.82,8.84,8.82,8.84,1834,8
"DE0005111702","ZO1","ZOOPLUS AG","Common stock","EUR",2504885,2017-07-05,09:00,175,175.2,175,175.2,382,4
"DE0005140008","DBK","DEUTSCHE BANK AG NA O.N.","Common stock","EUR",2504888,2017-07-05,09:00,16.37,16.385,16.36,16.385,53483,59
"DE0005157101","HNL","DR. HOENLE AG O.N.","Common stock","EUR",2504893,2017-07-05,09:00,33.03,33.03,33.03,33.03,19,1
"DE0005158703","BC8","BECHTLE AG O.N.","Common stock","EUR",2504894,2017-07-05,09:00,112.85,112.85,112.85,112.85,59,1
"DE0005190003","BMW","BAY.MOTOREN WERKE AG ST","Common stock","EUR",2504900,2017-07-05,09:00,81.7,81.84,81.68,81.82,4629,37
"DE0005190037","BMW3","BAY.MOTOREN WERKE  VZO","Common stock","EUR",2504901,2017-07-05,09:00,72.31,72.37,72.31,72.37,60,4
"DE0005200000","BEI","BEIERSDORF AG O.N.","Common stock","EUR",2504906,2017-07-05,09:00,91.26,91.41,91.26,91.4,3478,43
"DE0005313704","AFX","CARL ZEISS MEDITEC AG","Common stock","EUR",2504922,2017-07-05,09:00,44.77,44.805,44.77,44.805,288,5
"DE0005407506","CEV","CENTROTEC SUSTAINABLE O.N","Common stock","EUR",2504926,2017-07-05,09:00,19.455,19.455,19.455,19.455,121,1
"DE0005408116","ARL","AAREAL BANK AG","Common stock","EUR",2504927,2017-07-05,09:00,35.35,35.355,35.35,35.355,431,4
"DE0005408884","LEO","LEONI AG NA O.N.","Common stock","EUR",2504929,2017-07-05,09:00,46.25,46.25,46.245,46.245,505,3
"DE0005419105","COK","CANCOM SE O.N.","Common stock","EUR",2504930,2017-07-05,09:00,53.8,53.89,53.74,53.87,195,6
"DE0005437305","COP","COMPUGROUP MED.SE O.N.","Common stock","EUR",2504932,2017-07-05,09:00,51.11,51.15,51.11,51.15,216,9
"DE0005439004","CON","CONTINENTAL AG O.N.","Common stock","EUR",2504933,2017-07-05,09:00,189.75,189.9,189.65,189.9,840,14
"DE0005470306","EVD","CTS EVENTIM KGAA","Common stock","EUR",2504934,2017-07-05,09:00,39.205,39.21,39.205,39.21,194,2
"DE0005470405","LXS","LANXESS AG","Common stock","EUR",2504935,2017-07-05,09:00,67.35,67.41,67.35,67.41,233,5
"DE0005501357","SPR","A.SPRINGER SE VNA","Common stock","EUR",2504947,2017-07-05,09:00,53.11,53.19,53.11,53.19,330,7
"DE0005545503","DRI","DRILLISCH AG O.N.","Common stock","EUR",2504950,2017-07-05,09:00,52.39,52.45,52.39,52.45,352,5
"DE0005550636","DRW3","DRAEGERWERK VZO O.N.","Common stock","EUR",2504952,2017-07-05,09:00,90.63,90.65,90.63,90.65,52,2
"DE0005552004","DPW","DEUTSCHE POST AG NA O.N.","Common stock","EUR",2504953,2017-07-05,09:00,33.4,33.46,33.395,33.46,18989,53
"DE0005557508","DTE","DT.TELEKOM AG NA","Common stock","EUR",2504954,2017-07-05,09:00,15.62,15.65,15.62,15.645,29033,25
"DE0005565204","DUE","DUERR AG O.N.","Common stock","EUR",2504956,2017-07-05,09:00,102.95,103,102.9,102.95,1584,30
"DE0005664809","EVT","EVOTEC AG O.N.","Common stock","EUR",2504963,2017-07-05,09:00,14.175,14.175,14.175,14.175,461,1
"DE0005677108","ELG","ELMOS SEMICONDUCTOR AG","Common stock","EUR",2504964,2017-07-05,09:00,18.86,18.86,18.86,18.86,61,1
"DE0005772206","FIE","FIELMANN AG O.N.","Common stock","EUR",2504969,2017-07-05,09:00,67.38,67.4,67.38,67.4,115,3
"DE0005773303","FRA","FRAPORT AG FFM.AIRPORT","Common stock","EUR",2504970,2017-07-05,09:00,77.5,77.57,77.5,77.57,456,8
"DE0005785604","FRE","FRESENIUS SE+CO.KGAA O.N.","Common stock","EUR",2504973,2017-07-05,09:00,75.04,75.23,75.04,75.22,4901,43
"DE0005785802","FME","FRESEN.MED.CARE KGAA O.N.","Common stock","EUR",2504974,2017-07-05,09:00,83.87,84.07,83.87,84.07,2999,32
"DE0005790406","FPE","FUCHS PETROLUB SE O.N.","Common stock","EUR",2504975,2017-07-05,09:00,41.915,41.915,41.915,41.915,50,2
"DE0005790430","FPE3","FUCHS PETROL.SE VZO O.N.","Common stock","EUR",2504976,2017-07-05,09:00,48.72,48.805,48.72,48.8,1380,28
"DE0005800601","GFT","GFT TECHNOLOGIES SE","Common stock","EUR",2504977,2017-07-05,09:00,18.56,18.56,18.56,18.56,100,2
"DE0005810055","DB1","DEUTSCHE BOERSE NA O.N.","Common stock","EUR",2504978,2017-07-05,09:00,93.18,93.33,93.17,93.33,3498,30
"DE0005895403","GMM","GRAMMER AG O.N.","Common stock","EUR",2504985,2017-07-05,09:00,47.06,47.06,47.06,47.06,23,2
"DE0005909006","GBF","BILFINGER SE O.N.","Common stock","EUR",2504986,2017-07-05,09:00,35.13,35.155,35.13,35.155,94,3
"DE0005933923","EXS3","ISHARES MDAX UCITS ETF","ETF","EUR",2504988,2017-07-05,09:00,214.43,214.43,214.43,214.43,200,1
"DE0005937007","MAN","MAN SE ST O.N.","Common stock","EUR",2504995,2017-07-05,09:00,93.88,93.97,93.88,93.97,243,5
"DE0006047004","HEI","HEIDELBERGCEMENT AG O.N.","Common stock","EUR",2505002,2017-07-05,09:00,87.16,87.24,87.15,87.23,6297,48
"DE0006048408","HEN","HENKEL AG+CO.KGAA ST O.N.","Common stock","EUR",2505003,2017-07-05,09:00,106.35,106.55,106.35,106.55,206,3
