ISIN,Mnemonic,SecurityDesc,SecurityType,Currency,SecurityID,Date,Time,StartPrice,MaxPrice,MinPrice,EndPrice,TradedVolume,NumberOfTrades
"AT0000652011","EBO","ERSTE GROUP BNK INH. O.N.","Common stock","EUR",2504169,2017-07-10,11:00,34.905,34.905,34.775,34.775,820,3
"CH0012032048","RHO5","ROCHE HLDG AG GEN.","Other","EUR",2504218,2017-07-10,11:00,220,220,220,220,5,1
"CH0244767585","0UB","UBS GROUP AG      SF -,10","Common stock","EUR",2504253,2017-07-10,11:00,15.315,15.315,15.315,15.315,323,1
"DE000A0B9VV6","NNS","COREO AG   O.N.","Common stock","EUR",2504285,2017-07-10,11:00,1.96,1.96,1.96,1.96,500,1
"DE000A0CAYB2","WIN","DIEBOLD NIXDORF  INH.O.N.","Common stock","EUR",2504286,2017-07-10,11:00,72.15,72.15,72.15,72.15,52,2
"DE000A0DPRE6","LNSX","SIXT LEASING O.N.","Common stock","EUR",2504289,2017-07-10,11:00,18.805,18.805,18.805,18.805,107,2
"DE000A0F5UJ7","EXV1","IS.S.EU.600 BANK.U.ETF A.","ETF","EUR",2504306,2017-07-10,11:00,18.915,18.915,18.915,18.915,220,1
"DE000A0HN5C6","DWNI","DEUTSCHE WOHNEN AG INH","Common stock","EUR",2504314,2017-07-10,11:00,33.265,33.275,33.265,33.275,738,5
"DE000A0JKHC9","N7G","NANOGATE AG","Common stock","EUR",2504339,2017-07-10,11:00,50.55,50.55,50.55,50.55,200,1
"DE000A1H8BV3","NOEJ","NORMA GROUP SE NA O.N.","Common stock","EUR",2504474,2017-07-10,11:00,46.2,46.2,46.195,46.195,14,4
"DE000A1PHFF7","BOSS","HUGO BOSS AG NA O.N.","Common stock","EUR",2504512,2017-07-10,11:00,62.31,62.32,62.31,62.32,120,2
"DE000A1X3X33","WCMK","WCM BET.GRD.AG  O.N.","Common stock","EUR",2504533,2017-07-10,11:00,3.09,3.09,3.09,3.09,7558,7
"DE000A12B8Z4","TLG","TLG IMMOBILIEN AG","Common stock","EUR",2504555,2017-07-10,11:00,17.935,17.955,17.925,17.93,5902,37
"DE000A12UKK6","RKET","ROCKET INTERNET SE","Common stock","EUR",2504560,2017-07-10,11:00,17.57,17.57,17.57,17.57,108,2
"DE000A13SX22","HLE","HELLA KGAA HUECK+CO. O.N.","Common stock","EUR",2504580,2017-07-10,11:00,44.395,44.395,44.38,44.38,120,2
"DE000EVNK013","EVK","EVONIK INDUSTRIES NA O.N.","Common stock","EUR",2504806,2017-07-10,11:00,28.72,28.72,28.72,28.72,93,1
"DE000HLAG475","HLAG","HAPAG-LLOYD AG NA O.N.","Common stock","EUR",2504809,2017-07-10,11:00,28.96,29,28.96,29,257,4
"DE000KGX8881","KGX","KION GROUP AG","Common stock","EUR",2504811,2017-07-10,11:00,68.27,68.28,68.23,68.27,2079,26
"DE000LED4000","OSR","OSRAM LICHT AG NA O.N.","Common stock","EUR",2504813,2017-07-10,11:00,70.68,70.68,70.58,70.61,499,6
"DE000LEG1110","LEG","LEG IMMOBILIEN AG NA O.N.","Common stock","EUR",2504814,2017-07-10,11:00,80.19,80.19,80.19,80.19,88,2
"DE000PAT1AG3","P1Z","PATRIZIA IMMOBILIEN NA ON","Common stock","EUR",2504817,2017-07-10,11:00,15.75,15.77,15.75,15.765,375,4
"DE000TLX1005","TLX","TALANX AG NA O.N.","Common stock","EUR",2504854,2017-07-10,11:00,33.405,33.405,33.405,33.405,292,2
"DE000TUAG000","TUI1","TUI AG NA O.N.","Common stock","EUR",2504855,2017-07-10,11:00,12.775,12.775,12.775,12.775,960,3
"DE000UNSE018","UN01","UNIPER SE  NA O.N.","Common stock","EUR",2504856,2017-07-10,11:00,16.855,16.855,16.85,16.85,1953,4
"DE000ZAL1111","ZAL","ZALANDO SE","Common stock","EUR",2504863,2017-07-10,11:00,39.59,39.595,39.58,39.595,895,9
"DE0005104806","SYZ","SYZYGY AG O.N.","Common stock","EUR",2504883,2017-07-10,11:00,11.035,11.035,11.035,11.035,41,1
"DE0005408884","LEO","LEONI AG NA O.N.","Common stock","EUR",2504929,2017-07-10,11:00,45.375,45.375,45.37,45.37,63,2
"DE0005428007","COM","COMDIRECT BANK AG","Common stock","EUR",2504931,2017-07-10,11:00,10.01,10.015,10.01,10.015,659,3
"DE0005470405","LXS","LANXESS AG","Common stock","EUR",2504935,2017-07-10,11:00,66.43,66.43,66.43,66.43,169,2
"DE0005501357","SPR","A.SPRINGER SE VNA","Common stock","EUR",2504947,2017-07-10,11:00,51.51,51.51,51.5,51.5,177,2
"DE0005565204","DUE","DUERR AG O.N.","Common stock","EUR",2504956,2017-07-10,11:00,103,103,103,103,3,1
"DE0005772206","FIE","FIELMANN AG O.N.","Common stock","EUR",2504969,2017-07-10,11:00,67.19,67.19,67.19,67.19,4,1
"DE0005773303","FRA","FRAPORT AG FFM.AIRPORT","Common stock","EUR",2504970,2017-07-10,11:00,77.27,77.27,77.27,77.27,52,1
"DE0005790430","FPE3","FUCHS PETROL.SE VZO O.N.","Common stock","EUR",2504976,2017-07-10,11:00,48.51,48.515,48.5,48.515,2590,21
"DE0005895403","GMM","GRAMMER AG O.N.","Common stock","EUR",2504985,2017-07-10,11:00,47.05,47.05,47.02,47.025,67,4
"DE0005909006","GBF","BILFINGER SE O.N.","Common stock","EUR",2504986,2017-07-10,11:00,34.275,34.29,34.275,34.275,569,6
"DE0006062144","1COV","COVESTRO AG  O.N.","Common stock","EUR",2505008,2017-07-10,11:00,64.26,64.34,64.26,64.34,1408,12
"DE0006083405","HBH","HORNBACH HOLD.ST O.N.","Common stock","EUR",2505010,2017-07-10,11:00,75,75,75,75,223,3
"DE0006219934","JUN3","JUNGHEINRICH AG O.N.VZO","Common stock","EUR",2505020,2017-07-10,11:00,34.535,34.535,34.535,34.535,44,1
"DE0006289309","EXX1","ISHS ESTXX BNKS.30-15 UC.","ETF","EUR",2505027,2017-07-10,11:00,13.49,13.49,13.49,13.49,68070,2
"DE0006335003","KRN","KRONES AG O.N.","Common stock","EUR",2505038,2017-07-10,11:00,103.75,103.75,103.75,103.75,97,2
"DE0006602006","G1A","GEA GROUP AG","Common stock","EUR",2505051,2017-07-10,11:00,37.935,37.935,37.935,37.935,193,2
"DE0006766504","NDA","AURUBIS AG","Common stock","EUR",2505060,2017-07-10,11:00,71.28,71.28,71.28,71.28,102,2
