ISIN,Mnemonic,SecurityDesc,SecurityType,Currency,SecurityID,Date,Time,StartPrice,MaxPrice,MinPrice,EndPrice,TradedVolume,NumberOfTrades
"CA98462Y1007","RNY","YAMANA GOLD INC.","Common stock","EUR",2504201,2017-07-10,12:00,1.983,1.983,1.983,1.983,3698,1
"CH0038863350","NESR","NESTLE NAM.        SF-,10","Common stock","EUR",2504245,2017-07-10,12:00,75.47,75.47,75.47,75.47,156,1
"CH0303692047","ED4","EDAG ENGINEERING G.SF-,04","Common stock","EUR",2504254,2017-07-10,12:00,16,16,16,16,259,2
"DE000A0D9PT0","MTX","MTU AERO ENGINES NA O.N.","Common stock","EUR",2504297,2017-07-10,12:00,127.35,127.35,127.35,127.35,62,1
"DE000A0HN5C6","DWNI","DEUTSCHE WOHNEN AG INH","Common stock","EUR",2504314,2017-07-10,12:00,33.13,33.14,33.13,33.14,559,5
"DE000A0JK2A8","AR4","AURELIUS EQ.OPP.   O.N.","Common stock","EUR",2504340,2017-07-10,12:00,47.6,47.6,47.6,47.6,38,1
"DE000A0KEXC7","V3S","VECTRON SYSTEMS      O.N.","Common stock","EUR",2504348,2017-07-10,12:00,116.8,116.8,116.8,116.8,4,1
"DE000A0WMPJ6","AIXA","AIXTRON SE NA O.N.","Common stock","EUR",2504428,2017-07-10,12:00,6.836,6.836,6.836,6.836,300,2
"DE000A0XYHT5","IBU","IBU-TEC ADV.MATER. INH.ON","Common stock","EUR",2504434,2017-07-10,12:00,16.695,16.7,16.695,16.695,1000,2
"DE000A1DAHH0","BNR","BRENNTAG AG NA O.N.","Common stock","EUR",2504453,2017-07-10,12:00,50.11,50.11,50.11,50.11,209,1
"DE000A1EWWW0","ADS","ADIDAS AG NA O.N.","Common stock","EUR",2504471,2017-07-10,12:00,174.7,174.75,174.7,174.75,169,2
"DE000A1ML7J1","VNA","VONOVIA SE NA O.N.","Common stock","EUR",2504501,2017-07-10,12:00,34.545,34.56,34.54,34.56,1594,7
"DE000A12B8Z4","TLG","TLG IMMOBILIEN AG","Common stock","EUR",2504555,2017-07-10,12:00,17.93,17.93,17.93,17.93,27,1
"DE000A161N30","GLJ","GRENKE AG NA O.N.","Common stock","EUR",2504606,2017-07-10,12:00,70.99,70.99,70.99,70.99,10,1
"DE000A2DAM11","TINA","BAUMOT GROUP AG  O.N.","Common stock","EUR",2504640,2017-07-10,12:00,1.87,1.87,1.87,1.87,3100,2
"DE000BASF111","BAS","BASF SE NA O.N.","Common stock","EUR",2504663,2017-07-10,12:00,81.28,81.29,81.27,81.29,460,5
"DE000BAY0017","BAYN","BAYER AG NA O.N.","Common stock","EUR",2504664,2017-07-10,12:00,110.5,110.5,110.5,110.5,1200,6
"DE000ENAG999","EOAN","E.ON SE NA O.N.","Common stock","EUR",2504666,2017-07-10,12:00,8.407,8.407,8.404,8.407,13789,14
"DE000HLAG475","HLAG","HAPAG-LLOYD AG NA O.N.","Common stock","EUR",2504809,2017-07-10,12:00,29.125,29.125,29.125,29.125,179,2
"DE000LEG1110","LEG","LEG IMMOBILIEN AG NA O.N.","Common stock","EUR",2504814,2017-07-10,12:00,80.12,80.12,80.12,80.12,265,2
"DE000SHA0159","SHA","SCHAEFFLER AG INH. VZO","Common stock","EUR",2504849,2017-07-10,12:00,12.265,12.27,12.26,12.26,1793,5
"DE000SYM9999","SY1","SYMRISE AG INH. O.N.","Common stock","EUR",2504852,2017-07-10,12:00,61.06,61.12,61.06,61.12,626,7
"DE000UNSE018","UN01","UNIPER SE  NA O.N.","Common stock","EUR",2504856,2017-07-10,12:00,16.875,16.875,16.875,16.875,324,2
"DE000WCH8881","WCH","WACKER CHEMIE        O.N.","Common stock","EUR",2504860,2017-07-10,12:00,93.49,93.5,93.49,93.5,96,2
