ISIN,Mnemonic,SecurityDesc,SecurityType,Currency,SecurityID,Date,Time,StartPrice,MaxPrice,MinPrice,EndPrice,TradedVolume,NumberOfTrades
"CA0679011084","ABR","BARRICK GOLD CORP.","Common stock","EUR",2504196,2017-07-04,09:00,13.82,13.82,13.82,13.82,70,1
"CH0011075394","ZFIN","ZURICH INSUR.GR.NA.SF0,10","Common stock","EUR",2504215,2017-07-04,09:00,260.1,260.1,260.1,260.1,183,3
"CH0038389992","BBZA","BB BIOTECH NAM.   SF 0,20","Common stock","EUR",2504244,2017-07-04,09:00,53.24,53.24,53.24,53.24,1,1
"DE000ETFL011","EL4A","DK DAX","ETF","EUR",2504258,2017-07-04,09:00,114.64,114.64,114.64,114.64,57,1
"DE0005933931","EXS1","ISHS CORE DAX UCITS ETF","ETF","EUR",2504265,2017-07-04,09:00,108.15,108.15,108.15,108.15,150,1
"DE000A0DNAY5","ACX","BET-AT-HOME.COM AG O.N.","Common stock","EUR",2504288,2017-07-04,09:00,123,123.35,123,123.35,248,6
"DE000A0D6554","NDX1","NORDEX SE O.N.","Common stock","EUR",2504290,2017-07-04,09:00,11.325,11.325,11.31,11.31,2196,2
"DE000A0D8Q07","EXSI","ISHARES EURO STOXX U.ETF","ETF","EUR",2504292,2017-07-04,09:00,37.85,37.85,37.85,37.85,65,1
"DE000A0F5UJ7","EXV1","IS.S.EU.600 BANK.U.ETF A.","ETF","EUR",2504306,2017-07-04,09:00,18.8,18.8,18.8,18.8,500,1
"DE000A0HN5C6","DWNI","DEUTSCHE WOHNEN AG INH","Common stock","EUR",2504314,2017-07-04,09:00,33.205,33.215,33.205,33.21,579,5
"DE000A0H08R2","EXV2","ISH.S.EU.600 TEL.U.ETF A.","ETF","EUR",2504334,2017-07-04,09:00,25.88,25.88,25.88,25.88,750,1
"DE000A0JC8S7","D6H","DATAGROUP SE  INH. O.N.","Common stock","EUR",2504338,2017-07-04,09:00,35.695,35.77,35.695,35.695,200,3
"DE000A0JQ5U3","M5Z","MANZ AG","Common stock","EUR",2504345,2017-07-04,09:00,34.8,34.8,34.8,34.8,300,8
"DE000A0KEXC7","V3S","VECTRON SYSTEMS      O.N.","Common stock","EUR",2504348,2017-07-04,09:00,121.65,121.65,121.5,121.65,32,2
"DE000A0Q4R36","EXV4","IS.S.E.600 HEA.C.U.ETF A.","ETF","EUR",2504394,2017-07-04,09:00,77.16,77.16,77.16,77.16,250,1
"DE000A0Z2ZZ5","FNTN","FREENET AG NA O.N.","Common stock","EUR",2504438,2017-07-04,09:00,27.98,27.985,27.96,27.98,2562,7
"DE000A0Z23Q5","ADN1","ADESSO AG  O.N.","Common stock","EUR",2504440,2017-07-04,09:00,54.21,54.21,54.06,54.06,349,6
"DE000A1K0235","SMHN","SUESS MICROTEC AG NA O.N.","Common stock","EUR",2504495,2017-07-04,09:00,11.08,11.08,10.98,10.98,6549,9
"DE000A1ML7J1","VNA","VONOVIA SE NA O.N.","Common stock","EUR",2504501,2017-07-04,09:00,34.265,34.275,34.265,34.275,670,5
"DE000A12B8Z4","TLG","TLG IMMOBILIEN AG","Common stock","EUR",2504555,2017-07-04,09:00,17.68,17.68,17.68,17.68,23,1
"DE000A2AADD2","IGY","INNOGY SE  INH. O.N.","Common stock","EUR",2504618,2017-07-04,09:00,34.725,34.725,34.725,34.725,182,1
"DE000BASF111","BAS","BASF SE NA O.N.","Common stock","EUR",2504663,2017-07-04,09:00,82.1,82.11,82.09,82.09,2090,11
