ISIN,Mnemonic,SecurityDesc,SecurityType,Currency,SecurityID,Date,Time,StartPrice,MaxPrice,MinPrice,EndPrice,TradedVolume,NumberOfTrades
"AT0000A0E9W5","SANT","S+T AG (Z.REG.MK.Z.)O.N.","Common stock","EUR",2504159,2017-07-04,15:00,13.63,13.63,13.63,13.63,38,1
"CA32076V1031","FMV","FIRST MAJESTIC SILVER","Common stock","EUR",2504197,2017-07-04,15:00,6.965,6.965,6.965,6.965,200,1
"CA98462Y1007","RNY","YAMANA GOLD INC.","Common stock","EUR",2504201,2017-07-04,15:00,2.09,2.09,2.09,2.09,1300,2
"DE000A0B65S3","PA8","PAION O.N","Common stock","EUR",2504283,2017-07-04,15:00,3.167,3.167,3.167,3.167,970,3
"DE000A0CAYB2","WIN","DIEBOLD NIXDORF  INH.O.N.","Common stock","EUR",2504286,2017-07-04,15:00,72.22,72.22,72.22,72.22,22,1
"DE000A0DNAY5","ACX","BET-AT-HOME.COM AG O.N.","Common stock","EUR",2504288,2017-07-04,15:00,122.55,122.85,122.45,122.85,511,17
"DE000A0D6554","NDX1","NORDEX SE O.N.","Common stock","EUR",2504290,2017-07-04,15:00,11.58,11.58,11.575,11.575,3670,5
"DE000A0ETBQ4","MBB","MBB SE O.N.","Common stock","EUR",2504301,2017-07-04,15:00,92.57,92.61,92.57,92.61,12,2
"DE000A0HN5C6","DWNI","DEUTSCHE WOHNEN AG INH","Common stock","EUR",2504314,2017-07-04,15:00,33.28,33.28,33.28,33.28,750,3
"DE000A0H08D2","EXX7","ISHARES NIKKEI 225 U.ETF","ETF","EUR",2504322,2017-07-04,15:00,15.59,15.59,15.59,15.59,12000,1
"DE000A0JK2A8","AR4","AURELIUS EQ.OPP.   O.N.","Common stock","EUR",2504340,2017-07-04,15:00,45.59,45.6,45.59,45.6,221,2
"DE000A0JL9W6","VBK","VERBIO VER.BIOENERGIE  ON","Common stock","EUR",2504343,2017-07-04,15:00,9.651,9.651,9.65,9.65,125,3
"DE000A0KEXC7","V3S","VECTRON SYSTEMS      O.N.","Common stock","EUR",2504348,2017-07-04,15:00,124.35,124.35,124.25,124.25,99,3
"DE000A0LAUP1","CE2","CROPENERGIES AG","Common stock","EUR",2504376,2017-07-04,15:00,9.485,9.485,9.485,9.485,14,1
"DE000A0LD6E6","GXI","GERRESHEIMER AG","Common stock","EUR",2504380,2017-07-04,15:00,70.4,70.4,70.4,70.4,128,3
"DE000A0MVLS8","ETG","ENVITEC BIOGAS O.N.","Common stock","EUR",2504388,2017-07-04,15:00,8.31,8.31,8.31,8.31,38,1
"DE000A0Q4R36","EXV4","IS.S.E.600 HEA.C.U.ETF A.","ETF","EUR",2504394,2017-07-04,15:00,77.17,77.17,77.17,77.17,346,1
"DE000A0STST2","TTI","TOM TAILOR HLDG  NA O.N.","Common stock","EUR",2504401,2017-07-04,15:00,7.817,7.825,7.808,7.808,624,3
"DE000A0S8488","HHFA","HAMBURG.HAFEN U.LOG.A-SP","Common stock","EUR",2504409,2017-07-04,15:00,19.37,19.375,19.37,19.375,20,2
"DE000A0WMPJ6","AIXA","AIXTRON SE NA O.N.","Common stock","EUR",2504428,2017-07-04,15:00,6.258,6.258,6.258,6.258,192,1
"DE000A0XFSF0","DMRE","DEMIRE DT.MTS.RE AG","Common stock","EUR",2504430,2017-07-04,15:00,3.748,3.748,3.748,3.748,149,1
"DE000A0XYGA7","TTR1","TECHNOTRANS AG NA O.N.","Common stock","EUR",2504432,2017-07-04,15:00,38.335,38.48,38.335,38.48,223,3
"DE000A0Z2XN6","RIB","RIB SOFTWARE SE  NA EO 1","Common stock","EUR",2504436,2017-07-04,15:00,14.95,14.95,14.95,14.95,12,1
"DE000A0Z2ZZ5","FNTN","FREENET AG NA O.N.","Common stock","EUR",2504438,2017-07-04,15:00,28.015,28.015,28.015,28.015,220,1
"DE000A0Z23Q5","ADN1","ADESSO AG  O.N.","Common stock","EUR",2504440,2017-07-04,15:00,54.92,54.93,54.92,54.92,23,2
"DE000A1H8BV3","NOEJ","NORMA GROUP SE NA O.N.","Common stock","EUR",2504474,2017-07-04,15:00,45.44,45.475,45.435,45.435,993,8
"DE000A1K0235","SMHN","SUESS MICROTEC AG NA O.N.","Common stock","EUR",2504495,2017-07-04,15:00,10.715,10.765,10.715,10.765,1524,7
"DE000A1ML7J1","VNA","VONOVIA SE NA O.N.","Common stock","EUR",2504501,2017-07-04,15:00,34.38,34.38,34.38,34.38,803,3
"DE000A1PHFF7","BOSS","HUGO BOSS AG NA O.N.","Common stock","EUR",2504512,2017-07-04,15:00,62.08,62.08,62.05,62.06,495,7
"DE000A1TNUT7","DBAN","DT.BETEILIG.AG   NA O.N.","Common stock","EUR",2504519,2017-07-04,15:00,39.195,39.2,39.18,39.18,184,4
"DE000A1X3W00","MDG1","MEDIGENE AG NA O.N.","Common stock","EUR",2504531,2017-07-04,15:00,11.185,11.2,11.185,11.2,1955,3
"DE000A1X3X33","WCMK","WCM BET.GRD.AG  O.N.","Common stock","EUR",2504533,2017-07-04,15:00,3.16,3.16,3.157,3.158,5734,4
"DE000A12B8Z4","TLG","TLG IMMOBILIEN AG","Common stock","EUR",2504555,2017-07-04,15:00,17.8,17.8,17.8,17.8,87,1
"DE000A12DM80","G24","SCOUT24 AG NA O.N.","Common stock","EUR",2504556,2017-07-04,15:00,32.665,32.665,32.665,32.665,248,1
"DE000A12UKK6","RKET","ROCKET INTERNET SE","Common stock","EUR",2504560,2017-07-04,15:00,18.565,18.58,18.565,18.58,963,4
"DE000A161N30","GLJ","GRENKE AG NA O.N.","Common stock","EUR",2504606,2017-07-04,15:00,206.7,207,206.7,207,256,8
"DE000A2AADD2","IGY","INNOGY SE  INH. O.N.","Common stock","EUR",2504618,2017-07-04,15:00,34.69,34.7,34.69,34.7,186,3
"DE000A2DAM03","AAG","AUMANN AG","Common stock","EUR",2504639,2017-07-04,15:00,59.76,59.76,59.76,59.76,18,1
"DE000BASF111","BAS","BASF SE NA O.N.","Common stock","EUR",2504663,2017-07-04,15:00,82.62,82.63,82.62,82.63,783,5
"DE000BAY0017","BAYN","BAYER AG NA O.N.","Common stock","EUR",2504664,2017-07-04,15:00,113.5,113.5,113.5,113.5,2251,12
"DE000CBK1001","CBK","COMMERZBANK AG","Common stock","EUR",2504665,2017-07-04,15:00,10.835,10.84,10.835,10.84,807,3
"DE000ENAG999","EOAN","E.ON SE NA O.N.","Common stock","EUR",2504666,2017-07-04,15:00,8.286,8.29,8.286,8.289,12667,13
"DE000EVNK013","EVK","EVONIK INDUSTRIES NA O.N.","Common stock","EUR",2504806,2017-07-04,15:00,28.48,28.49,28.48,28.49,1296,6
"DE000FTG1111","FTK","FINTECH GROUP AG  NA O.N.","Common stock","EUR",2504808,2017-07-04,15:00,17.41,17.41,17.41,17.41,70,1
"DE000HLAG475","HLAG","HAPAG-LLOYD AG NA O.N.","Common stock","EUR",2504809,2017-07-04,15:00,26.34,26.34,26.34,26.34,272,3
"DE000KGX8881","KGX","KION GROUP AG","Common stock","EUR",2504811,2017-07-04,15:00,68.03,68.03,67.95,67.95,1226,11
"DE000KSAG888","SDF","K+S AG NA O.N.","Common stock","EUR",2504812,2017-07-04,15:00,23.33,23.33,23.33,23.33,115,2
"DE000LED4000","OSR","OSRAM LICHT AG NA O.N.","Common stock","EUR",2504813,2017-07-04,15:00,69.86,69.86,69.84,69.85,471,4
"DE000LEG1110","LEG","LEG IMMOBILIEN AG NA O.N.","Common stock","EUR",2504814,2017-07-04,15:00,80.46,80.46,80.46,80.46,103,1
"DE000PAH0038","PAH3","PORSCHE AUTOM.HLDG VZO","Common stock","EUR",2504816,2017-07-04,15:00,50.98,50.98,50.96,50.96,855,4
"DE000PAT1AG3","P1Z","PATRIZIA IMMOBILIEN NA ON","Common stock","EUR",2504817,2017-07-04,15:00,16.515,16.52,16.515,16.52,610,2
"DE000PSM7770","PSM","PROSIEBENSAT.1  NA O.N.","Common stock","EUR",2504848,2017-07-04,15:00,36.415,36.415,36.41,36.41,469,3
"DE000SHA0159","SHA","SCHAEFFLER AG INH. VZO","Common stock","EUR",2504849,2017-07-04,15:00,12.275,12.275,12.27,12.27,644,4
"DE000SYM9999","SY1","SYMRISE AG INH. O.N.","Common stock","EUR",2504852,2017-07-04,15:00,61.88,61.88,61.88,61.88,216,3
"DE000TUAG000","TUI1","TUI AG NA O.N.","Common stock","EUR",2504855,2017-07-04,15:00,12.7,12.7,12.69,12.69,3062,5
"DE000UNSE018","UN01","UNIPER SE  NA O.N.","Common stock","EUR",2504856,2017-07-04,15:00,16.85,16.85,16.83,16.83,875,5
"DE000WAF3001","WAF","SILTRONIC AG NA O.N.","Common stock","EUR",2504859,2017-07-04,15:00,74.55,74.55,74.46,74.46,256,5
"DE000WCH8881","WCH","WACKER CHEMIE        O.N.","Common stock","EUR",2504860,2017-07-04,15:00,95.47,95.47,95.41,95.47,193,3
"DE000ZAL1111","ZAL","ZALANDO SE","Common stock","EUR",2504863,2017-07-04,15:00,40.245,40.245,40.24,40.24,453,5
