ISIN,Mnemonic,SecurityDesc,SecurityType,Currency,SecurityID,Date,Time,StartPrice,MaxPrice,MinPrice,EndPrice,TradedVolume,NumberOfTrades
"CH0010570767","LSPP","LINDT SPRUENGLI PS  SF 10","Other","EUR",2504211,2017-07-20,09:00,4995,4995,4995,4995,2,1
"CH0038389992","BBZA","BB BIOTECH NAM.   SF 0,20","Common stock","EUR",2504244,2017-07-20,09:00,53.73,53.73,53.73,53.73,24,1
"DE000A0DJ6J9","S92","SMA SOLAR TECHNOL.AG","Common stock","EUR",2504287,2017-07-20,09:00,30.88,30.88,30.88,30.88,27,1
"DE000A0DNAY5","ACX","BET-AT-HOME.COM AG O.N.","Common stock","EUR",2504288,2017-07-20,09:00,103.3,103.3,103.3,103.3,1,1
"DE000A0DPRE6","LNSX","SIXT LEASING O.N.","Common stock","EUR",2504289,2017-07-20,09:00,19.98,19.98,19.96,19.96,724,4
"DE000A0D6554","NDX1","NORDEX SE O.N.","Common stock","EUR",2504290,2017-07-20,09:00,11.63,11.63,11.605,11.61,25422,8
"DE000A0D9PT0","MTX","MTU AERO ENGINES NA O.N.","Common stock","EUR",2504297,2017-07-20,09:00,130.8,130.8,130.8,130.8,114,5
"DE000A0F5UH1","ISPA","IS.S.GL.SE.D.100 U.ETF A.","ETF","EUR",2504305,2017-07-20,09:00,27.01,27.01,27.01,27.01,185,1
"DE000A0HN5C6","DWNI","DEUTSCHE WOHNEN AG INH","Common stock","EUR",2504314,2017-07-20,09:00,33.22,33.22,33.22,33.22,95,1
"DE000A0JK2A8","AR4","AURELIUS EQ.OPP.   O.N.","Common stock","EUR",2504340,2017-07-20,09:00,47.885,47.965,47.885,47.945,1797,7
"DE000A0JQ5U3","M5Z","MANZ AG","Common stock","EUR",2504345,2017-07-20,09:00,34.885,34.885,34.885,34.885,35,1
"DE000A0LD2U1","AOX","ALSTRIA OFFICE REIT-AG","Common stock","EUR",2504379,2017-07-20,09:00,12.185,12.205,12.185,12.205,3400,8
"DE000A0LD6E6","GXI","GERRESHEIMER AG","Common stock","EUR",2504380,2017-07-20,09:00,70.79,70.79,70.79,70.79,53,2
"DE000A0S8488","HHFA","HAMBURG.HAFEN U.LOG.A-SP","Common stock","EUR",2504409,2017-07-20,09:00,22.645,22.655,22.64,22.655,708,5
"DE000A0WMPJ6","AIXA","AIXTRON SE NA O.N.","Common stock","EUR",2504428,2017-07-20,09:00,7.552,7.552,7.552,7.552,600,1
"DE000A0Z2XN6","RIB","RIB SOFTWARE SE  NA EO 1","Common stock","EUR",2504436,2017-07-20,09:00,14.835,14.96,14.835,14.95,6618,26
