ISIN,Mnemonic,SecurityDesc,SecurityType,Currency,SecurityID,Date,Time,StartPrice,MaxPrice,MinPrice,EndPrice,TradedVolume,NumberOfTrades
"AT00000FACC2","1FC","FACC AG INH.AKT.","Common stock","EUR",2504163,2017-07-21,12:00,9.7,9.7,9.7,9.7,500,1
"CH0012005267","NOT","NOVARTIS NAM.     SF 0,50","Common stock","EUR",2504217,2017-07-21,12:00,73.35,73.35,73.35,73.35,82,1
"CH0126881561","SR9","SWISS RE AG NAM.  SF -,10","Common stock","EUR",2504248,2017-07-21,12:00,82.2,82.2,82.2,82.2,0,1
"DE0005933931","EXS1","ISHS CORE DAX UCITS ETF","ETF","EUR",2504265,2017-07-21,12:00,107.25,107.25,107.25,107.25,200,1
"LU0252633754","LYY7","MUL-LYXOR DAX DR UC.ETF","ETF","EUR",2504267,2017-07-21,12:00,117.67,117.67,117.67,117.67,210,1
"DE000A0DPRE6","LNSX","SIXT LEASING O.N.","Common stock","EUR",2504289,2017-07-21,12:00,20.17,20.17,20.17,20.17,1209,6
"DE000A0D9PT0","MTX","MTU AERO ENGINES NA O.N.","Common stock","EUR",2504297,2017-07-21,12:00,127,127.05,126.95,127.05,187,5
"DE000A0HN5C6","DWNI","DEUTSCHE WOHNEN AG INH","Common stock","EUR",2504314,2017-07-21,12:00,33.505,33.505,33.505,33.505,103,1
"DE000A0JK2A8","AR4","AURELIUS EQ.OPP.   O.N.","Common stock","EUR",2504340,2017-07-21,12:00,47.565,47.565,47.565,47.565,134,1
"DE000A0KEXC7","V3S","VECTRON SYSTEMS      O.N.","Common stock","EUR",2504348,2017-07-21,12:00,33.655,33.655,33.655,33.655,11,1
"DE000A1EWWW0","ADS","ADIDAS AG NA O.N.","Common stock","EUR",2504471,2017-07-21,12:00,179.3,179.3,179.3,179.3,24,1
"DE000A1J5RX9","O2D","TELEFONICA DTLD HLDG AG","Common stock","EUR",2504492,2017-07-21,12:00,4.615,4.615,4.615,4.615,462,1
"DE000A1ML7J1","VNA","VONOVIA SE NA O.N.","Common stock","EUR",2504501,2017-07-21,12:00,34.605,34.615,34.605,34.615,387,2
"DE000A1PHFF7","BOSS","HUGO BOSS AG NA O.N.","Common stock","EUR",2504512,2017-07-21,12:00,63.88,63.88,63.88,63.88,177,1
"DE000A13SX22","HLE","HELLA KGAA HUECK+CO. O.N.","Common stock","EUR",2504580,2017-07-21,12:00,45.555,45.56,45.54,45.54,266,8
"DE000A161N30","GLJ","GRENKE AG NA O.N.","Common stock","EUR",2504606,2017-07-21,12:00,72.35,72.35,72.35,72.35,70,1
"DE000A2DAM11","TINA","BAUMOT GROUP AG  O.N.","Common stock","EUR",2504640,2017-07-21,12:00,2.177,2.21,2.177,2.21,8542,5
"DE000BASF111","BAS","BASF SE NA O.N.","Common stock","EUR",2504663,2017-07-21,12:00,81.61,81.62,81.59,81.6,2346,16
"DE000BAY0017","BAYN","BAYER AG NA O.N.","Common stock","EUR",2504664,2017-07-21,12:00,112.1,112.15,112.1,112.15,1904,8
"DE000CBK1001","CBK","COMMERZBANK AG","Common stock","EUR",2504665,2017-07-21,12:00,10.305,10.31,10.305,10.31,1022,2
"DE000ENAG999","EOAN","E.ON SE NA O.N.","Common stock","EUR",2504666,2017-07-21,12:00,8.448,8.448,8.445,8.445,3268,6
"DE000EVNK013","EVK","EVONIK INDUSTRIES NA O.N.","Common stock","EUR",2504806,2017-07-21,12:00,29.165,29.17,29.165,29.17,440,3
"DE000HLAG475","HLAG","HAPAG-LLOYD AG NA O.N.","Common stock","EUR",2504809,2017-07-21,12:00,34.19,34.19,34.19,34.19,60,1
"DE000KGX8881","KGX","KION GROUP AG","Common stock","EUR",2504811,2017-07-21,12:00,68.14,68.15,68.14,68.15,426,2
"DE000KSAG888","SDF","K+S AG NA O.N.","Common stock","EUR",2504812,2017-07-21,12:00,22.785,22.785,22.785,22.785,875,3
"DE000LED4000","OSR","OSRAM LICHT AG NA O.N.","Common stock","EUR",2504813,2017-07-21,12:00,69.22,69.25,69.21,69.25,427,6
"DE000PAH0038","PAH3","PORSCHE AUTOM.HLDG VZO","Common stock","EUR",2504816,2017-07-21,12:00,50.78,50.87,50.77,50.87,4364,35
"DE000PSM7770","PSM","PROSIEBENSAT.1  NA O.N.","Common stock","EUR",2504848,2017-07-21,12:00,33.3,33.32,33.295,33.32,2875,14
"DE000SHA0159","SHA","SCHAEFFLER AG INH. VZO","Common stock","EUR",2504849,2017-07-21,12:00,12.055,12.055,12.045,12.05,7758,11
"DE000SYM9999","SY1","SYMRISE AG INH. O.N.","Common stock","EUR",2504852,2017-07-21,12:00,60.05,60.07,60.05,60.06,544,6
"DE000UNSE018","UN01","UNIPER SE  NA O.N.","Common stock","EUR",2504856,2017-07-21,12:00,17.405,17.405,17.405,17.405,211,2
"DE000ZAL1111","ZAL","ZALANDO SE","Common stock","EUR",2504863,2017-07-21,12:00,37.905,37.92,37.9,37.9,1218,6
"DE0005103006","ADV","ADVA OPT.NETW.SE  O.N.","Common stock","EUR",2504881,2017-07-21,12:00,6.73,6.73,6.72,6.72,5148,5
"DE0005140008","DBK","DEUTSCHE BANK AG NA O.N.","Common stock","EUR",2504888,2017-07-21,12:00,15.62,15.625,15.62,15.625,21572,18
"DE0005158703","BC8","BECHTLE AG O.N.","Common stock","EUR",2504894,2017-07-21,12:00,114.05,114.05,114.05,114.05,60,1
"DE0005190003","BMW","BAY.MOTOREN WERKE AG ST","Common stock","EUR",2504900,2017-07-21,12:00,80.7,80.84,80.7,80.84,17297,64
"DE0005200000","BEI","BEIERSDORF AG O.N.","Common stock","EUR",2504906,2017-07-21,12:00,93.31,93.31,93.29,93.3,539,5
"DE0005313704","AFX","CARL ZEISS MEDITEC AG","Common stock","EUR",2504922,2017-07-21,12:00,45.525,45.525,45.525,45.525,78,1
"DE0005403901","CWC","CEWE STIFT.KGAA  O.N.","Common stock","EUR",2504924,2017-07-21,12:00,73.63,73.63,73.63,73.63,55,1
"DE0005408116","ARL","AAREAL BANK AG","Common stock","EUR",2504927,2017-07-21,12:00,34.79,34.79,34.79,34.79,146,1
"DE0005408884","LEO","LEONI AG NA O.N.","Common stock","EUR",2504929,2017-07-21,12:00,48.875,48.935,48.875,48.93,370,5
"DE0005419105","COK","CANCOM SE O.N.","Common stock","EUR",2504930,2017-07-21,12:00,53.89,53.9,53.89,53.9,72,2
"DE0005437305","COP","COMPUGROUP MED.SE O.N.","Common stock","EUR",2504932,2017-07-21,12:00,49.24,49.24,49.135,49.135,100,3
"DE0005439004","CON","CONTINENTAL AG O.N.","Common stock","EUR",2504933,2017-07-21,12:00,191.75,191.9,191.7,191.9,1047,9
"DE0005470405","LXS","LANXESS AG","Common stock","EUR",2504935,2017-07-21,12:00,66.24,66.25,66.24,66.25,203,2
"DE0005493365","HYQ","HYPOPORT AG","Common stock","EUR",2504941,2017-07-21,12:00,122.45,122.45,122.3,122.45,140,4
"DE0005545503","DRI","DRILLISCH AG O.N.","Common stock","EUR",2504950,2017-07-21,12:00,56.77,56.8,56.77,56.78,300,6
"DE0005552004","DPW","DEUTSCHE POST AG NA O.N.","Common stock","EUR",2504953,2017-07-21,12:00,33.22,33.22,33.21,33.21,2567,11
"DE0005557508","DTE","DT.TELEKOM AG NA","Common stock","EUR",2504954,2017-07-21,12:00,15.74,15.74,15.74,15.74,9313,4
"DE0005565204","DUE","DUERR AG O.N.","Common stock","EUR",2504956,2017-07-21,12:00,104.3,104.45,104.3,104.45,816,5
"DE0005664809","EVT","EVOTEC AG O.N.","Common stock","EUR",2504963,2017-07-21,12:00,12.05,12.08,12.045,12.075,2648,6
"DE0005773303","FRA","FRAPORT AG FFM.AIRPORT","Common stock","EUR",2504970,2017-07-21,12:00,84.05,84.07,84.03,84.03,364,6
"DE0005785604","FRE","FRESENIUS SE+CO.KGAA O.N.","Common stock","EUR",2504973,2017-07-21,12:00,74.42,74.45,74.4,74.45,1058,8
"DE0005785802","FME","FRESEN.MED.CARE KGAA O.N.","Common stock","EUR",2504974,2017-07-21,12:00,81.71,81.75,81.71,81.75,379,7
"DE0005800601","GFT","GFT TECHNOLOGIES SE","Common stock","EUR",2504977,2017-07-21,12:00,15.08,15.08,15.08,15.08,90,2
"DE0005895403","GMM","GRAMMER AG O.N.","Common stock","EUR",2504985,2017-07-21,12:00,47.455,47.455,47.45,47.45,401,4
"DE0005937007","MAN","MAN SE ST O.N.","Common stock","EUR",2504995,2017-07-21,12:00,94.3,94.3,94.27,94.27,82,2
"DE0006047004","HEI","HEIDELBERGCEMENT AG O.N.","Common stock","EUR",2505002,2017-07-21,12:00,85.86,85.87,85.86,85.87,344,6
"DE0006070006","HOT","HOCHTIEF AG","Common stock","EUR",2505009,2017-07-21,12:00,149.2,149.3,149.1,149.3,1624,16
"DE0006202005","SZG","SALZGITTER AG O.N.","Common stock","EUR",2505016,2017-07-21,12:00,38.49,38.49,38.49,38.49,140,2
"DE0006219934","JUN3","JUNGHEINRICH AG O.N.VZO","Common stock","EUR",2505020,2017-07-21,12:00,33.53,33.53,33.51,33.515,1385,5
"DE0006231004","IFX","INFINEON TECH.AG NA O.N.","Common stock","EUR",2505024,2017-07-21,12:00,18.845,18.865,18.835,18.865,33487,35
"DE0006483001","LIN","LINDE AG O.N.","Common stock","EUR",2505043,2017-07-21,12:00,170.5,170.5,170.4,170.4,2016,23
"DE0006599905","MRK","MERCK KGAA O.N.","Common stock","EUR",2505050,2017-07-21,12:00,99.7,99.75,99.7,99.75,564,3
"DE0006602006","G1A","GEA GROUP AG","Common stock","EUR",2505051,2017-07-21,12:00,35.94,35.945,35.94,35.945,277,3
"DE0006766504","NDA","AURUBIS AG","Common stock","EUR",2505060,2017-07-21,12:00,71.79,71.79,71.79,71.79,50,2
