ISIN,Mnemonic,SecurityDesc,SecurityType,Currency,SecurityID,Date,Time,StartPrice,MaxPrice,MinPrice,EndPrice,TradedVolume,NumberOfTrades
"DE000A0S9GB0","4GLD","DT.BOERSE COM. XETRA-GOLD","ETC","EUR",2506202,2017-06-29,14:00,35.06,35.06,35.06,35.06,310,1
"DE000A0S9GB0","4GLD","DT.BOERSE COM. XETRA-GOLD","ETC","EUR",2506202,2017-06-29,14:01,35.05,35.05,35.04,35.04,219,2
"DE000A0S9GB0","4GLD","DT.BOERSE COM. XETRA-GOLD","ETC","EUR",2506202,2017-06-29,14:02,35.04,35.04,35.04,35.04,189,2
"DE000A2BDEB6","4RT6","ETFS COM.SEC.DZ08/UN.IDX","ETC","EUR",2506304,2017-06-29,14:04,25.89,25.89,25.89,25.89,0,1
"DE000A2BDEB6","4RT6","ETFS COM.SEC.DZ08/UN.IDX","ETC","EUR",2506304,2017-06-29,14:05,25.87,25.87,25.87,25.87,173,1
"DE000A1E0HS6","XAD6","DB ETC PLC P SLVR EUR 60","ETC","EUR",2506214,2017-06-29,14:06,142.25,142.25,142.25,142.25,10,1
"DE000A0S9GB0","4GLD","DT.BOERSE COM. XETRA-GOLD","ETC","EUR",2506202,2017-06-29,14:08,35.06,35.06,35.04,35.04,871,2
"DE000A0S9GB0","4GLD","DT.BOERSE COM. XETRA-GOLD","ETC","EUR",2506202,2017-06-29,14:09,35.03,35.03,35.03,35.03,129,1
"DE000A0S9GB0","4GLD","DT.BOERSE COM. XETRA-GOLD","ETC","EUR",2506202,2017-06-29,14:10,35.03,35.03,35.03,35.03,258,2
"DE000A0S9GB0","4GLD","DT.BOERSE COM. XETRA-GOLD","ETC","EUR",2506202,2017-06-29,14:12,35.05,35.05,35.05,35.05,50,1
"DE000A0KRKM5","OESA","ETFS OIL SEC DZ06/UN.OILB","ETC","EUR",2506280,2017-06-29,14:12,17.71,17.71,17.71,17.71,1,1
"DE000ETC0290","X0D1","COMMERZBANK ETC UNL.","ETC","EUR",2506313,2017-06-29,14:12,0.851,0.851,0.851,0.851,5375,1
"DE000A0KRKM5","OESA","ETFS OIL SEC DZ06/UN.OILB","ETC","EUR",2506280,2017-06-29,14:13,17.6,17.6,17.6,17.6,1,1
"DE000A0V9YU8","4RT3","ETFS COM.SEC.DZ08/UN.IDX","ETC","EUR",2504421,2017-06-29,14:15,5.755,5.755,5.755,5.755,1,1
"DE000A2BDEA8","4RUJ","ETFS COM.SEC.DZ08/UN.IDX","ETC","EUR",2504633,2017-06-29,14:17,26.57,26.57,26.56,26.57,2184,2
"DE000A1MECS1","8PSG","SOURCE PHY.MRKT.ETC00 XAU","ETC","EUR",2506215,2017-06-29,14:18,106.73,106.73,106.69,106.69,2,2
"DE000A0S9GB0","4GLD","DT.BOERSE COM. XETRA-GOLD","ETC","EUR",2506202,2017-06-29,14:20,35.12,35.12,35.12,35.12,61500,3
"DE000A1E0HR8","XAD5","DB ETC PLC P GOLD EUR 60","ETC","EUR",2506213,2017-06-29,14:21,107.13,107.16,107.13,107.13,920,2
"DE000A0S9GB0","4GLD","DT.BOERSE COM. XETRA-GOLD","ETC","EUR",2506202,2017-06-29,14:23,35.12,35.12,35.12,35.12,5,1
"DE000A2BDEB6","4RT6","ETFS COM.SEC.DZ08/UN.IDX","ETC","EUR",2506304,2017-06-29,14:23,26.06,26.06,26.06,26.06,173,1
"DE000A0N62G0","VZLD","ETFS MET.SEC.DZ07/UN.XAU","ETC","EUR",2506200,2017-06-29,14:24,104.9,104.9,104.9,104.9,100,1
"DE000A1KYN55","XCTL","DB ETC IDX COM BST E 61","ETC","EUR",2506290,2017-06-29,14:24,45.43,45.43,45.43,45.43,330,1
"DE000A0S9GB0","4GLD","DT.BOERSE COM. XETRA-GOLD","ETC","EUR",2506202,2017-06-29,14:25,35.12,35.12,35.12,35.12,100,1
"DE000A0LP781","GG9B","GOLD BULL.SECS 04/UND DZ","ETC","EUR",2506196,2017-06-29,14:26,103.42,103.42,103.38,103.38,4200,5
"DE000A0N62G0","VZLD","ETFS MET.SEC.DZ07/UN.XAU","ETC","EUR",2506200,2017-06-29,14:26,104.86,104.86,104.84,104.84,2100,4
"DE000A0S9GB0","4GLD","DT.BOERSE COM. XETRA-GOLD","ETC","EUR",2506202,2017-06-29,14:26,35.1,35.1,35.09,35.09,31005,4
"DE000A0V9X09","9GA9","ETFS COM.SEC.DZ08/UN.IDX","ETC","EUR",2506203,2017-06-29,14:26,21.69,21.7,21.69,21.7,0,2
"DE000A0V9YZ7","4RT8","ETFS COM.SEC.DZ08/UN.IDX","ETC","EUR",2506205,2017-06-29,14:26,34.4,34.4,34.35,34.35,15236,9
"DE000A1DCTL3","GZUR","ETFS MET.SEC.DZ09/UN.XAU","ETC","EUR",2506208,2017-06-29,14:26,105.94,105.94,105.94,105.94,0,2
"DE000A1EK0G3","XAD1","DB ETC PLC P GOLD EUR H60","ETC","EUR",2506209,2017-06-29,14:26,91.14,91.14,91.12,91.12,4000,3
"DE000A1E0HR8","XAD5","DB ETC PLC P GOLD EUR 60","ETC","EUR",2506213,2017-06-29,14:26,106.96,107.06,106.96,107.04,4600,4
"DE000A1MECS1","8PSG","SOURCE PHY.MRKT.ETC00 XAU","ETC","EUR",2506215,2017-06-29,14:26,106.64,106.64,106.58,106.58,6100,3
"DE000A18HC41","0LJE","BOOST ISSUER ETP 2062","ETC","EUR",2506224,2017-06-29,14:26,22.4,22.4,22.4,22.4,0,2
"DE000A1EK0G3","XAD1","DB ETC PLC P GOLD EUR H60","ETC","EUR",2506209,2017-06-29,14:28,91.15,91.15,91.15,91.15,460,1
"DE000A0N62G0","VZLD","ETFS MET.SEC.DZ07/UN.XAU","ETC","EUR",2506200,2017-06-29,14:34,104.85,104.85,104.85,104.85,0,2
"DE000A0V9YZ7","4RT8","ETFS COM.SEC.DZ08/UN.IDX","ETC","EUR",2506205,2017-06-29,14:34,34.35,34.35,34.35,34.35,3400,5
"DE000A0V9YU8","4RT3","ETFS COM.SEC.DZ08/UN.IDX","ETC","EUR",2504421,2017-06-29,14:37,5.775,5.775,5.775,5.775,13100,1
"DE000A0KRJ93","OD7S","ETFS COM.SEC.DZ06/UN.WEAT","ETC","EUR",2504368,2017-06-29,14:38,0.659,0.659,0.659,0.659,2000,1
"DE000A0V9YZ7","4RT8","ETFS COM.SEC.DZ08/UN.IDX","ETC","EUR",2506205,2017-06-29,14:38,34.32,34.32,34.32,34.32,0,3
"DE000A1DCTL3","GZUR","ETFS MET.SEC.DZ09/UN.XAU","ETC","EUR",2506208,2017-06-29,14:38,105.91,105.91,105.91,105.91,1814,1
"DE000A1MECS1","8PSG","SOURCE PHY.MRKT.ETC00 XAU","ETC","EUR",2506215,2017-06-29,14:38,106.54,106.54,106.54,106.54,1676,1
"DE000A0V9ZE9","4RUP","ETFS COM.SEC.DZ08/UN.IDX","ETC","EUR",2504426,2017-06-29,14:40,5.125,5.125,5.125,5.125,1400,1
"DE000A1E0HS6","XAD6","DB ETC PLC P SLVR EUR 60","ETC","EUR",2506214,2017-06-29,14:44,142.2,142.2,142.2,142.2,100,1
"DE000A2BDEA8","4RUJ","ETFS COM.SEC.DZ08/UN.IDX","ETC","EUR",2504633,2017-06-29,14:45,26.87,26.87,26.87,26.87,671,1
"DE000A1E0HS6","XAD6","DB ETC PLC P SLVR EUR 60","ETC","EUR",2506214,2017-06-29,14:45,142.3,142.3,142.3,142.3,95,1
"DE000A0S9GB0","4GLD","DT.BOERSE COM. XETRA-GOLD","ETC","EUR",2506202,2017-06-29,14:48,35.07,35.07,35.07,35.07,4000,1
"DE000A0KRKM5","OESA","ETFS OIL SEC DZ06/UN.OILB","ETC","EUR",2506280,2017-06-29,14:48,17.67,17.67,17.67,17.67,400,1
